variable,regressor,scaler,pca,regressor_C,regressor_epsilon,regressor_kernel,regressor_loss,score,std
shww_med,LinSVR,StandardScaler,None,0.1,1.0,lineal,None,-1.01771637,0.0
shww_med,LinSVR,StandardScaler,None,1.0,0.01,lineal,None,-1.52432159,0.0
shww_med,LinSVR,StandardScaler,None,1.0,0.1,lineal,None,-1.24785384,0.0
shww_med,LinSVR,StandardScaler,None,1.0,0.2,lineal,None,-1.26185284,0.0
shww_med,LinSVR,StandardScaler,None,1.0,1.0,lineal,None,-1.21539725,0.0
shww_med,LinSVR,StandardScaler,None,10.0,0.01,lineal,None,-2.30801215,0.0
shww_med,LinSVR,StandardScaler,None,10.0,0.1,lineal,None,-1.2542433,0.0
shww_med,LinSVR,StandardScaler,None,10.0,0.2,lineal,None,-1.26572391,0.0
shww_med,LinSVR,StandardScaler,None,10.0,1.0,lineal,None,-1.17994999,0.0
shww_med,LinSVR,StandardScaler,None,100.0,0.01,lineal,None,-1.51552171,0.0
shww_med,LinSVR,StandardScaler,None,100.0,0.1,lineal,None,-1.19282991,0.0
shww_med,LinSVR,StandardScaler,None,100.0,0.2,lineal,None,-1.10783908,0.0
shww_med,LinSVR,StandardScaler,None,100.0,1.0,lineal,None,-1.39129658,0.0
shww_med,SVR,None,None,0.1,0.01,lineal,None,-0.70969074,0.0
shww_med,SVR,None,None,0.1,0.1,lineal,None,-0.71641975,0.0
shww_med,SVR,None,None,0.1,0.2,lineal,None,-0.70123169,0.0
shww_med,SVR,None,None,0.1,1.0,lineal,None,-0.71090916,0.0
shww_med,SVR,None,None,1.0,0.01,lineal,None,-0.7000196,0.0
shww_med,SVR,None,None,1.0,0.1,lineal,None,-0.7112716,0.0
shww_med,SVR,None,None,1.0,0.2,lineal,None,-0.903093,0.0
shww_med,SVR,None,None,1.0,1.0,lineal,None,-0.90694201,0.0
shww_med,SVR,None,None,10.0,0.01,lineal,None,-0.71708054,0.0
shww_med,SVR,None,None,10.0,0.1,lineal,None,-0.78835631,0.0
shww_med,SVR,None,None,10.0,0.2,lineal,None,-0.70777363,0.0
shww_med,SVR,None,None,10.0,1.0,lineal,None,-0.76962494,0.0
shww_med,SVR,None,None,100.0,0.01,lineal,None,-0.70539154,0.0
shww_med,SVR,None,None,100.0,0.1,lineal,None,-0.76485598,0.0
shww_med,SVR,None,None,100.0,0.2,lineal,None,-0.91619032,0.0
shww_med,SVR,None,None,100.0,1.0,lineal,None,-0.92479191,0.0
shww_med,SVR,None,PCA,0.1,0.01,lineal,None,-0.7442931,0.0
shww_med,SVR,None,PCA,0.1,0.1,lineal,None,-1.01763677,0.0
shww_med,SVR,None,PCA,0.1,0.2,lineal,None,-0.73630442,0.0
shww_med,SVR,None,PCA,0.1,1.0,lineal,None,-1.04932394,0.0
shww_med,SVR,None,PCA,1.0,0.01,lineal,None,-0.72949074,0.0
shww_med,SVR,None,PCA,1.0,0.1,lineal,None,-1.06749798,0.0
shww_med,SVR,None,PCA,1.0,0.2,lineal,None,-0.94590722,0.0
shww_med,SVR,None,PCA,1.0,1.0,lineal,None,-1.04995301,0.0
shww_med,SVR,None,PCA,10.0,0.01,lineal,None,-0.85990984,0.0
shww_med,SVR,None,PCA,10.0,0.1,lineal,None,-1.8679721,0.0
shww_med,SVR,None,PCA,10.0,0.2,lineal,None,-0.84200847,0.0
shww_med,SVR,None,PCA,10.0,1.0,lineal,None,-2.01390076,0.0
shww_med,SVR,None,PCA,100.0,0.01,lineal,None,-0.82432814,0.0
shww_med,SVR,None,PCA,100.0,0.1,lineal,None,-2.028749,0.0
shww_med,SVR,None,PCA,100.0,0.2,lineal,None,-0.96815875,0.0
shww_med,SVR,None,PCA,100.0,1.0,lineal,None,-1.40704753,0.0
shww_med,SVR,StandardScaler,None,0.1,0.01,lineal,None,-0.73614066,0.0
shww_med,SVR,StandardScaler,None,0.1,0.1,lineal,None,-0.71906367,0.0
shww_med,SVR,StandardScaler,None,0.1,0.2,lineal,None,-0.73499125,0.0
shww_med,SVR,StandardScaler,None,0.1,1.0,lineal,None,-0.7180136,0.0
shww_med,SVR,StandardScaler,None,1.0,0.01,lineal,None,-0.73718459,0.0
shww_med,SVR,StandardScaler,None,1.0,0.1,lineal,None,-0.71977228,0.0
shww_med,SVR,StandardScaler,None,1.0,0.2,lineal,None,-0.94583673,0.0
shww_med,SVR,StandardScaler,None,1.0,1.0,lineal,None,-0.90849477,0.0
shww_med,SVR,StandardScaler,None,10.0,0.01,lineal,None,-0.72710404,0.0
shww_med,SVR,StandardScaler,None,10.0,0.1,lineal,None,-0.73874492,0.0
shww_med,SVR,StandardScaler,None,10.0,0.2,lineal,None,-0.7252184,0.0
shww_med,SVR,StandardScaler,None,10.0,1.0,lineal,None,-0.73820288,0.0
shww_med,SVR,StandardScaler,None,100.0,0.01,lineal,None,-0.72288845,0.0
shww_med,SVR,StandardScaler,None,100.0,0.1,lineal,None,-0.73841878,0.0
shww_med,SVR,StandardScaler,None,100.0,0.2,lineal,None,-0.92186705,0.0
shww_med,SVR,StandardScaler,None,100.0,1.0,lineal,None,-0.90607701,0.0
shww_med,SVR,StandardScaler,PCA,0.1,0.01,lineal,None,-0.72013805,0.0
shww_med,SVR,StandardScaler,PCA,0.1,0.1,lineal,None,-0.89159051,0.0
shww_med,SVR,StandardScaler,PCA,0.1,0.2,lineal,None,-0.71901407,0.0
shww_med,SVR,StandardScaler,PCA,0.1,1.0,lineal,None,-0.90249719,0.0
shww_med,SVR,StandardScaler,PCA,1.0,0.01,lineal,None,-0.72395992,0.0
shww_med,SVR,StandardScaler,PCA,1.0,0.1,lineal,None,-0.8477649,0.0
shww_med,SVR,StandardScaler,PCA,1.0,0.2,lineal,None,-0.89085072,0.0
shww_med,SVR,StandardScaler,PCA,1.0,1.0,lineal,None,-0.97717726,0.0
shww_med,SVR,StandardScaler,PCA,10.0,0.01,lineal,None,-0.71458606,0.0
shww_med,SVR,StandardScaler,PCA,10.0,0.1,lineal,None,-1.13920495,0.0
shww_med,SVR,StandardScaler,PCA,10.0,0.2,lineal,None,-0.71141533,0.0
shww_med,SVR,StandardScaler,PCA,10.0,1.0,lineal,None,-1.20135705,0.0
shww_med,SVR,StandardScaler,PCA,100.0,0.01,lineal,None,-0.71729149,0.0
shww_med,SVR,StandardScaler,PCA,100.0,0.1,lineal,None,-1.23438343,0.0
shww_med,SVR,StandardScaler,PCA,100.0,0.2,lineal,None,-0.86496453,0.0
shww_med,SVR,StandardScaler,PCA,100.0,1.0,lineal,None,-1.86015081,0.0
shww_med,SVR,None,None,0.1,0.01,lineal,None,-0.6818263,0.0
shww_med,SVR,None,None,0.1,0.1,lineal,None,-0.81284271,0.0
shww_med,SVR,None,None,0.1,0.2,lineal,None,-0.67831066,0.0
shww_med,SVR,None,None,0.1,1.0,lineal,None,-0.8047038,0.0
shww_med,SVR,None,None,1.0,0.01,lineal,None,-0.67658298,0.0
shww_med,SVR,None,None,1.0,0.1,lineal,None,-0.79884609,0.0
shww_med,SVR,None,None,1.0,0.2,lineal,None,-0.78723148,0.0
shww_med,SVR,None,None,1.0,1.0,lineal,None,-0.91325802,0.0
shww_med,SVR,None,None,10.0,0.01,lineal,None,-0.68217748,0.0
shww_med,SVR,None,None,10.0,0.1,lineal,None,-0.79161314,0.0
shww_med,SVR,None,None,10.0,0.2,lineal,None,-0.67902536,0.0
shww_med,SVR,None,None,10.0,1.0,lineal,None,-0.77658826,0.0
shww_med,SVR,None,None,100.0,0.01,lineal,None,-0.67725828,0.0
shww_med,SVR,None,None,100.0,0.1,lineal,None,-0.76925289,0.0
shww_med,SVR,None,None,100.0,0.2,lineal,None,-0.82742035,0.0
shww_med,SVR,None,None,100.0,1.0,lineal,None,-0.92986618,0.0
shww_med,SVR,None,PCA,0.1,0.01,lineal,None,-0.69654666,0.0
shww_med,SVR,None,PCA,0.1,0.1,lineal,None,-0.81571866,0.0
shww_med,SVR,None,PCA,0.1,0.2,lineal,None,-0.69293149,0.0
shww_med,SVR,None,PCA,0.1,1.0,lineal,None,-0.79761428,0.0
shww_med,SVR,None,PCA,1.0,0.01,lineal,None,-0.6931901,0.0
shww_med,SVR,None,PCA,1.0,0.1,lineal,None,-0.79146576,0.0
shww_med,SVR,None,PCA,1.0,0.2,lineal,None,-0.83382867,0.0
shww_med,SVR,None,PCA,1.0,1.0,lineal,None,-0.93360938,0.0
shww_med,SVR,None,PCA,10.0,0.01,lineal,None,-0.71738965,0.0
shww_med,SVR,None,PCA,10.0,0.1,lineal,None,-0.93385901,0.0
shww_med,SVR,None,PCA,10.0,0.2,lineal,None,-0.71216944,0.0
shww_med,SVR,None,PCA,10.0,1.0,lineal,None,-0.91866497,0.0
shww_med,SVR,None,PCA,100.0,0.01,lineal,None,-0.70654601,0.0
shww_med,SVR,None,PCA,100.0,0.1,lineal,None,-0.91942904,0.0
shww_med,SVR,None,PCA,100.0,0.2,lineal,None,-0.86354685,0.0
shww_med,SVR,None,PCA,100.0,1.0,lineal,None,-1.0495283,0.0
shww_med,SVR,StandardScaler,None,0.1,0.01,lineal,None,-0.83016465,0.0
shww_med,SVR,StandardScaler,None,0.1,0.1,lineal,None,-0.8343156,0.0
shww_med,SVR,StandardScaler,None,0.1,0.2,lineal,None,-0.82479726,0.0
shww_med,SVR,StandardScaler,None,0.1,1.0,lineal,None,-0.82794642,0.0
shww_med,SVR,StandardScaler,None,1.0,0.01,lineal,None,-0.81925139,0.0
shww_med,SVR,StandardScaler,None,1.0,0.1,lineal,None,-0.81970412,0.0
shww_med,SVR,StandardScaler,None,1.0,0.2,lineal,None,-0.89205209,0.0
shww_med,SVR,StandardScaler,None,1.0,1.0,lineal,None,-0.91508701,0.0
shww_med,SVR,StandardScaler,None,10.0,0.01,lineal,None,-0.81912986,0.0
shww_med,SVR,StandardScaler,None,10.0,0.1,lineal,None,-0.81997741,0.0
shww_med,SVR,StandardScaler,None,10.0,0.2,lineal,None,-0.8129876,0.0
shww_med,SVR,StandardScaler,None,10.0,1.0,lineal,None,-0.81186154,0.0
shww_med,SVR,StandardScaler,None,100.0,0.01,lineal,None,-0.80977503,0.0
shww_med,SVR,StandardScaler,None,100.0,0.1,lineal,None,-0.80390439,0.0
shww_med,SVR,StandardScaler,None,100.0,0.2,lineal,None,-0.88416611,0.0
shww_med,SVR,StandardScaler,None,100.0,1.0,lineal,None,-0.91792189,0.0
shww_med,SVR,StandardScaler,PCA,0.1,0.01,lineal,None,-0.81893022,0.0
shww_med,SVR,StandardScaler,PCA,0.1,0.1,lineal,None,-0.81256575,0.0
shww_med,SVR,StandardScaler,PCA,0.1,0.2,lineal,None,-0.81179844,0.0
shww_med,SVR,StandardScaler,PCA,0.1,1.0,lineal,None,-0.81013163,0.0
shww_med,SVR,StandardScaler,PCA,1.0,0.01,lineal,None,-0.80704305,0.0
shww_med,SVR,StandardScaler,PCA,1.0,0.1,lineal,None,-0.8044196,0.0
shww_med,SVR,StandardScaler,PCA,1.0,0.2,lineal,None,-0.88040515,0.0
shww_med,SVR,StandardScaler,PCA,1.0,1.0,lineal,None,-0.92769402,0.0
shww_med,SVR,StandardScaler,PCA,10.0,0.01,lineal,None,-0.81930359,0.0
shww_med,SVR,StandardScaler,PCA,10.0,0.1,lineal,None,-0.8117854,0.0
shww_med,SVR,StandardScaler,PCA,10.0,0.2,lineal,None,-0.81221038,0.0
shww_med,SVR,StandardScaler,PCA,10.0,1.0,lineal,None,-0.8031972,0.0
shww_med,SVR,StandardScaler,PCA,100.0,0.01,lineal,None,-0.80749426,0.0
shww_med,SVR,StandardScaler,PCA,100.0,0.1,lineal,None,-0.80108537,0.0
shww_med,SVR,StandardScaler,PCA,100.0,0.2,lineal,None,-0.87902104,0.0
shww_med,SVR,StandardScaler,PCA,100.0,1.0,lineal,None,-0.92839829,0.0
mdts_sin,LinSVR,None,None,0.1,0.01,lineal,None,-0.26301254,0.0
mdts_sin,LinSVR,None,None,0.1,0.1,lineal,None,-0.16646524,0.0
mdts_sin,LinSVR,None,None,0.1,0.2,lineal,None,-0.18866104,0.0
mdts_sin,LinSVR,None,None,0.1,1.0,lineal,None,-0.13780445,0.0
mdts_sin,LinSVR,None,None,1.0,0.01,lineal,None,-0.20480725,0.0
mdts_sin,LinSVR,None,None,1.0,0.1,lineal,None,-0.14747934,0.0
mdts_sin,LinSVR,None,None,1.0,0.2,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,None,None,1.0,1.0,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,None,None,10.0,0.01,lineal,None,-0.47031774,0.0
mdts_sin,LinSVR,None,None,10.0,0.1,lineal,None,-0.17666827,0.0
mdts_sin,LinSVR,None,None,10.0,0.2,lineal,None,-0.27883067,0.0
mdts_sin,LinSVR,None,None,10.0,1.0,lineal,None,-0.14028948,0.0
mdts_sin,LinSVR,None,None,100.0,0.01,lineal,None,-0.28332124,0.0
mdts_sin,LinSVR,None,None,100.0,0.1,lineal,None,-0.1468246,0.0
mdts_sin,LinSVR,None,None,100.0,0.2,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,None,None,100.0,1.0,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,StandardScaler,None,0.1,0.01,lineal,None,-0.40005207,0.0
mdts_sin,LinSVR,StandardScaler,None,0.1,0.1,lineal,None,-0.21201976,0.0
mdts_sin,LinSVR,StandardScaler,None,0.1,0.2,lineal,None,-0.25603161,0.0
mdts_sin,LinSVR,StandardScaler,None,0.1,1.0,lineal,None,-0.13139623,0.0
mdts_sin,LinSVR,StandardScaler,None,1.0,0.01,lineal,None,-0.22286552,0.0
mdts_sin,LinSVR,StandardScaler,None,1.0,0.1,lineal,None,-0.15132613,0.0
mdts_sin,LinSVR,StandardScaler,None,1.0,0.2,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,StandardScaler,None,1.0,1.0,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,StandardScaler,None,10.0,0.01,lineal,None,-0.35811048,0.0
mdts_sin,LinSVR,StandardScaler,None,10.0,0.1,lineal,None,-0.19000523,0.0
mdts_sin,LinSVR,StandardScaler,None,10.0,0.2,lineal,None,-0.21489777,0.0
mdts_sin,LinSVR,StandardScaler,None,10.0,1.0,lineal,None,-0.1247811,0.0
mdts_sin,LinSVR,StandardScaler,None,100.0,0.01,lineal,None,-0.26652195,0.0
mdts_sin,LinSVR,StandardScaler,None,100.0,0.1,lineal,None,-0.1391637,0.0
mdts_sin,LinSVR,StandardScaler,None,100.0,0.2,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,StandardScaler,None,100.0,1.0,lineal,None,-0.71992315,0.0
mdts_sin,SVR,None,None,0.1,0.01,lineal,None,-0.0871634,0.0
mdts_sin,SVR,None,None,0.1,0.1,lineal,None,-0.1157157,0.0
mdts_sin,SVR,None,None,0.1,0.2,lineal,None,-0.11193025,0.0
mdts_sin,SVR,None,None,0.1,1.0,lineal,None,-0.10786684,0.0
mdts_sin,SVR,None,None,1.0,0.01,lineal,None,-0.09678856,0.0
mdts_sin,SVR,None,None,1.0,0.1,lineal,None,-0.1091088,0.0
mdts_sin,SVR,None,None,1.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,None,None,1.0,1.0,lineal,None,-0.39929414,0.0
mdts_sin,SVR,None,None,10.0,0.01,lineal,None,-0.08836281,0.0
mdts_sin,SVR,None,None,10.0,0.1,lineal,None,-0.1829675,0.0
mdts_sin,SVR,None,None,10.0,0.2,lineal,None,-0.10968181,0.0
mdts_sin,SVR,None,None,10.0,1.0,lineal,None,-0.1213365,0.0
mdts_sin,SVR,None,None,100.0,0.01,lineal,None,-0.10786457,0.0
mdts_sin,SVR,None,None,100.0,0.1,lineal,None,-0.12574699,0.0
mdts_sin,SVR,None,None,100.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,None,None,100.0,1.0,lineal,None,-0.39929414,0.0
mdts_sin,SVR,None,PCA,0.1,0.01,lineal,None,-0.09406407,0.0
mdts_sin,SVR,None,PCA,0.1,0.1,lineal,None,-0.27379941,0.0
mdts_sin,SVR,None,PCA,0.1,0.2,lineal,None,-0.11538305,0.0
mdts_sin,SVR,None,PCA,0.1,1.0,lineal,None,-0.21314148,0.0
mdts_sin,SVR,None,PCA,1.0,0.01,lineal,None,-0.12757082,0.0
mdts_sin,SVR,None,PCA,1.0,0.1,lineal,None,-0.15154933,0.0
mdts_sin,SVR,None,PCA,1.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,None,PCA,1.0,1.0,lineal,None,-0.39929414,0.0
mdts_sin,SVR,None,PCA,10.0,0.01,lineal,None,-0.1147174,0.0
mdts_sin,SVR,None,PCA,10.0,0.1,lineal,None,-0.38525214,0.0
mdts_sin,SVR,None,PCA,10.0,0.2,lineal,None,-0.15197707,0.0
mdts_sin,SVR,None,PCA,10.0,1.0,lineal,None,-0.25638368,0.0
mdts_sin,SVR,None,PCA,100.0,0.01,lineal,None,-0.16521045,0.0
mdts_sin,SVR,None,PCA,100.0,0.1,lineal,None,-0.15156328,0.0
mdts_sin,SVR,None,PCA,100.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,None,PCA,100.0,1.0,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,None,0.1,0.01,lineal,None,-0.08843425,0.0
mdts_sin,SVR,StandardScaler,None,0.1,0.1,lineal,None,-0.11190137,0.0
mdts_sin,SVR,StandardScaler,None,0.1,0.2,lineal,None,-0.13176755,0.0
mdts_sin,SVR,StandardScaler,None,0.1,1.0,lineal,None,-0.11202806,0.0
mdts_sin,SVR,StandardScaler,None,1.0,0.01,lineal,None,-0.10213899,0.0
mdts_sin,SVR,StandardScaler,None,1.0,0.1,lineal,None,-0.1101484,0.0
mdts_sin,SVR,StandardScaler,None,1.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,None,1.0,1.0,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,None,10.0,0.01,lineal,None,-0.08829386,0.0
mdts_sin,SVR,StandardScaler,None,10.0,0.1,lineal,None,-0.16418399,0.0
mdts_sin,SVR,StandardScaler,None,10.0,0.2,lineal,None,-0.12772765,0.0
mdts_sin,SVR,StandardScaler,None,10.0,1.0,lineal,None,-0.12517986,0.0
mdts_sin,SVR,StandardScaler,None,100.0,0.01,lineal,None,-0.11291578,0.0
mdts_sin,SVR,StandardScaler,None,100.0,0.1,lineal,None,-0.14532086,0.0
mdts_sin,SVR,StandardScaler,None,100.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,None,100.0,1.0,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,PCA,0.1,0.01,lineal,None,-0.08823375,0.0
mdts_sin,SVR,StandardScaler,PCA,0.1,0.1,lineal,None,-0.22481597,0.0
mdts_sin,SVR,StandardScaler,PCA,0.1,0.2,lineal,None,-0.12192177,0.0
mdts_sin,SVR,StandardScaler,PCA,0.1,1.0,lineal,None,-0.20032919,0.0
mdts_sin,SVR,StandardScaler,PCA,1.0,0.01,lineal,None,-0.12646524,0.0
mdts_sin,SVR,StandardScaler,PCA,1.0,0.1,lineal,None,-0.23345519,0.0
mdts_sin,SVR,StandardScaler,PCA,1.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,PCA,1.0,1.0,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,PCA,10.0,0.01,lineal,None,-0.08877891,0.0
mdts_sin,SVR,StandardScaler,PCA,10.0,0.1,lineal,None,-0.29688063,0.0
mdts_sin,SVR,StandardScaler,PCA,10.0,0.2,lineal,None,-0.12021847,0.0
mdts_sin,SVR,StandardScaler,PCA,10.0,1.0,lineal,None,-0.340835,0.0
mdts_sin,SVR,StandardScaler,PCA,100.0,0.01,lineal,None,-0.13523988,0.0
mdts_sin,SVR,StandardScaler,PCA,100.0,0.1,lineal,None,-0.49371881,0.0
mdts_sin,SVR,StandardScaler,PCA,100.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,PCA,100.0,1.0,lineal,None,-0.39929414,0.0
mdts_sin,SVR,None,None,0.1,0.01,lineal,None,-0.08675621,0.0
mdts_sin,SVR,None,None,0.1,0.1,lineal,None,-0.09292655,0.0
mdts_sin,SVR,None,None,0.1,0.2,lineal,None,-0.10388931,0.0
mdts_sin,SVR,None,None,0.1,1.0,lineal,None,-0.11841771,0.0
mdts_sin,SVR,None,None,1.0,0.01,lineal,None,-0.09472719,0.0
mdts_sin,SVR,None,None,1.0,0.1,lineal,None,-0.11382747,0.0
mdts_sin,SVR,None,None,1.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,None,None,1.0,1.0,lineal,None,-0.39929414,0.0
mdts_sin,SVR,None,None,10.0,0.01,lineal,None,-0.08668168,0.0
mdts_sin,SVR,None,None,10.0,0.1,lineal,None,-0.10896805,0.0
mdts_sin,SVR,None,None,10.0,0.2,lineal,None,-0.1010399,0.0
mdts_sin,SVR,None,None,10.0,1.0,lineal,None,-0.11877643,0.0
mdts_sin,SVR,None,None,100.0,0.01,lineal,None,-0.10540959,0.0
mdts_sin,SVR,None,None,100.0,0.1,lineal,None,-0.13390111,0.0
mdts_sin,SVR,None,None,100.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,None,None,100.0,1.0,lineal,None,-0.39929414,0.0
mdts_sin,SVR,None,PCA,0.1,0.01,lineal,None,-0.08783897,0.0
mdts_sin,SVR,None,PCA,0.1,0.1,lineal,None,-0.15609193,0.0
mdts_sin,SVR,None,PCA,0.1,0.2,lineal,None,-0.10163847,0.0
mdts_sin,SVR,None,PCA,0.1,1.0,lineal,None,-0.15605528,0.0
mdts_sin,SVR,None,PCA,1.0,0.01,lineal,None,-0.11395366,0.0
mdts_sin,SVR,None,PCA,1.0,0.1,lineal,None,-0.16576246,0.0
mdts_sin,SVR,None,PCA,1.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,None,PCA,1.0,1.0,lineal,None,-0.39929414,0.0
mdts_sin,SVR,None,PCA,10.0,0.01,lineal,None,-0.09211196,0.0
mdts_sin,SVR,None,PCA,10.0,0.1,lineal,None,-0.25736062,0.0
mdts_sin,SVR,None,PCA,10.0,0.2,lineal,None,-0.10779827,0.0
mdts_sin,SVR,None,PCA,10.0,1.0,lineal,None,-0.25062708,0.0
mdts_sin,SVR,None,PCA,100.0,0.01,lineal,None,-0.12965264,0.0
mdts_sin,SVR,None,PCA,100.0,0.1,lineal,None,-0.19914857,0.0
mdts_sin,SVR,None,PCA,100.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,None,PCA,100.0,1.0,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,None,0.1,0.01,lineal,None,-0.08839331,0.0
mdts_sin,SVR,StandardScaler,None,0.1,0.1,lineal,None,-0.08758184,0.0
mdts_sin,SVR,StandardScaler,None,0.1,0.2,lineal,None,-0.13337463,0.0
mdts_sin,SVR,StandardScaler,None,0.1,1.0,lineal,None,-0.11722685,0.0
mdts_sin,SVR,StandardScaler,None,1.0,0.01,lineal,None,-0.09977116,0.0
mdts_sin,SVR,StandardScaler,None,1.0,0.1,lineal,None,-0.11061774,0.0
mdts_sin,SVR,StandardScaler,None,1.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,None,1.0,1.0,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,None,10.0,0.01,lineal,None,-0.08842683,0.0
mdts_sin,SVR,StandardScaler,None,10.0,0.1,lineal,None,-0.08823342,0.0
mdts_sin,SVR,StandardScaler,None,10.0,0.2,lineal,None,-0.13333371,0.0
mdts_sin,SVR,StandardScaler,None,10.0,1.0,lineal,None,-0.11336611,0.0
mdts_sin,SVR,StandardScaler,None,100.0,0.01,lineal,None,-0.11004663,0.0
mdts_sin,SVR,StandardScaler,None,100.0,0.1,lineal,None,-0.11712625,0.0
mdts_sin,SVR,StandardScaler,None,100.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,None,100.0,1.0,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,PCA,0.1,0.01,lineal,None,-0.08843556,0.0
mdts_sin,SVR,StandardScaler,PCA,0.1,0.1,lineal,None,-0.08860802,0.0
mdts_sin,SVR,StandardScaler,PCA,0.1,0.2,lineal,None,-0.13334769,0.0
mdts_sin,SVR,StandardScaler,PCA,0.1,1.0,lineal,None,-0.11430923,0.0
mdts_sin,SVR,StandardScaler,PCA,1.0,0.01,lineal,None,-0.11508092,0.0
mdts_sin,SVR,StandardScaler,PCA,1.0,0.1,lineal,None,-0.12493024,0.0
mdts_sin,SVR,StandardScaler,PCA,1.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,PCA,1.0,1.0,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,PCA,10.0,0.01,lineal,None,-0.08842451,0.0
mdts_sin,SVR,StandardScaler,PCA,10.0,0.1,lineal,None,-0.08867904,0.0
mdts_sin,SVR,StandardScaler,PCA,10.0,0.2,lineal,None,-0.13326339,0.0
mdts_sin,SVR,StandardScaler,PCA,10.0,1.0,lineal,None,-0.11439001,0.0
mdts_sin,SVR,StandardScaler,PCA,100.0,0.01,lineal,None,-0.11612346,0.0
mdts_sin,SVR,StandardScaler,PCA,100.0,0.1,lineal,None,-0.13193608,0.0
mdts_sin,SVR,StandardScaler,PCA,100.0,0.2,lineal,None,-0.39929414,0.0
mdts_sin,SVR,StandardScaler,PCA,100.0,1.0,lineal,None,-0.39929414,0.0
mdts_cos,LinSVR,None,None,0.1,0.01,lineal,None,-0.17762361,0.0
mdts_cos,LinSVR,None,None,0.1,0.1,lineal,None,-0.1959705,0.0
mdts_cos,LinSVR,None,None,0.1,0.2,lineal,None,-0.23490115,0.0
mdts_cos,LinSVR,None,None,0.1,1.0,lineal,None,-0.17112323,0.0
mdts_cos,LinSVR,None,None,1.0,0.01,lineal,None,-0.33807379,0.0
mdts_cos,LinSVR,None,None,1.0,0.1,lineal,None,-0.1859211,0.0
mdts_cos,LinSVR,None,None,1.0,0.2,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,None,None,1.0,1.0,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,None,None,10.0,0.01,lineal,None,-0.30100311,0.0
mdts_cos,LinSVR,None,None,10.0,0.1,lineal,None,-0.21239965,0.0
mdts_cos,LinSVR,None,None,10.0,0.2,lineal,None,-0.23548039,0.0
mdts_cos,LinSVR,None,None,10.0,1.0,lineal,None,-0.15234675,0.0
mdts_cos,LinSVR,None,None,100.0,0.01,lineal,None,-0.20670445,0.0
mdts_cos,LinSVR,None,None,100.0,0.1,lineal,None,-0.17829666,0.0
mdts_cos,LinSVR,None,None,100.0,0.2,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,None,None,100.0,1.0,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,StandardScaler,None,0.1,0.01,lineal,None,-0.30268905,0.0
mdts_cos,LinSVR,StandardScaler,None,0.1,0.1,lineal,None,-0.23976035,0.0
mdts_cos,LinSVR,StandardScaler,None,0.1,0.2,lineal,None,-0.26593178,0.0
mdts_cos,LinSVR,StandardScaler,None,0.1,1.0,lineal,None,-0.16844923,0.0
mdts_cos,LinSVR,StandardScaler,None,1.0,0.01,lineal,None,-0.22071465,0.0
mdts_cos,LinSVR,StandardScaler,None,1.0,0.1,lineal,None,-0.17496483,0.0
mdts_cos,LinSVR,StandardScaler,None,1.0,0.2,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,StandardScaler,None,1.0,1.0,lineal,None,-0.68918815,0.0
