variable,regressor,scaler,pca,regressor_C,regressor_epsilon,regressor_kernel,regressor_loss,score,std
mdts_sin,LinSVR,None,None,1.0,0.2,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,None,None,1.0,1.0,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,None,None,10.0,0.01,lineal,None,-0.090864,0.0
mdts_sin,LinSVR,None,None,10.0,0.1,lineal,None,-0.08683053,0.0
mdts_sin,LinSVR,None,None,10.0,0.2,lineal,None,-0.11293667,0.0
mdts_sin,LinSVR,None,None,10.0,1.0,lineal,None,-0.10427649,0.0
mdts_sin,LinSVR,None,None,100.0,0.01,lineal,None,-0.13413918,0.0
mdts_sin,LinSVR,None,None,100.0,0.1,lineal,None,-0.13596784,0.0
mdts_sin,LinSVR,None,None,100.0,0.2,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,None,None,100.0,1.0,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,None,PCA,0.1,0.01,lineal,None,-0.13973775,0.0
mdts_sin,LinSVR,None,PCA,0.1,0.1,lineal,None,-0.12102204,0.0
mdts_sin,LinSVR,None,PCA,0.1,0.2,lineal,None,-0.1601147,0.0
mdts_sin,LinSVR,None,PCA,0.1,1.0,lineal,None,-0.1426436,0.0
mdts_sin,LinSVR,None,PCA,1.0,0.01,lineal,None,-0.15835166,0.0
mdts_sin,LinSVR,None,PCA,1.0,0.1,lineal,None,-0.16175459,0.0
mdts_sin,LinSVR,None,PCA,1.0,0.2,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,None,PCA,1.0,1.0,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,None,PCA,10.0,0.01,lineal,None,-0.18036834,0.0
mdts_sin,LinSVR,None,PCA,10.0,0.1,lineal,None,-0.1337164,0.0
mdts_sin,LinSVR,None,PCA,10.0,0.2,lineal,None,-0.15054777,0.0
mdts_sin,LinSVR,None,PCA,10.0,1.0,lineal,None,-0.14563252,0.0
mdts_sin,LinSVR,None,PCA,100.0,0.01,lineal,None,-0.15907294,0.0
mdts_sin,LinSVR,None,PCA,100.0,0.1,lineal,None,-0.16497787,0.0
mdts_sin,LinSVR,None,PCA,100.0,0.2,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,None,PCA,100.0,1.0,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,StandardScaler,None,0.1,0.01,lineal,None,-0.08828041,0.0
mdts_sin,LinSVR,StandardScaler,None,0.1,0.1,lineal,None,-0.08645744,0.0
mdts_sin,LinSVR,StandardScaler,None,0.1,0.2,lineal,None,-0.12980169,0.0
mdts_sin,LinSVR,StandardScaler,None,0.1,1.0,lineal,None,-0.09242269,0.0
mdts_sin,LinSVR,StandardScaler,None,1.0,0.01,lineal,None,-0.11503629,0.0
mdts_sin,LinSVR,StandardScaler,None,1.0,0.1,lineal,None,-0.1035008,0.0
mdts_sin,LinSVR,StandardScaler,None,1.0,0.2,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,StandardScaler,None,1.0,1.0,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,StandardScaler,None,10.0,0.01,lineal,None,-0.08859305,0.0
mdts_sin,LinSVR,StandardScaler,None,10.0,0.1,lineal,None,-0.08599359,0.0
mdts_sin,LinSVR,StandardScaler,None,10.0,0.2,lineal,None,-0.1267957,0.0
mdts_sin,LinSVR,StandardScaler,None,10.0,1.0,lineal,None,-0.09397786,0.0
mdts_sin,LinSVR,StandardScaler,None,100.0,0.01,lineal,None,-0.11544585,0.0
mdts_sin,LinSVR,StandardScaler,None,100.0,0.1,lineal,None,-0.10717919,0.0
mdts_sin,LinSVR,StandardScaler,None,100.0,0.2,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,StandardScaler,None,100.0,1.0,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,StandardScaler,PCA,0.1,0.01,lineal,None,-0.11559169,0.0
mdts_sin,LinSVR,StandardScaler,PCA,0.1,0.1,lineal,None,-0.09898227,0.0
mdts_sin,LinSVR,StandardScaler,PCA,0.1,0.2,lineal,None,-0.1404668,0.0
mdts_sin,LinSVR,StandardScaler,PCA,0.1,1.0,lineal,None,-0.11329887,0.0
mdts_sin,LinSVR,StandardScaler,PCA,1.0,0.01,lineal,None,-0.14552218,0.0
mdts_sin,LinSVR,StandardScaler,PCA,1.0,0.1,lineal,None,-0.12116122,0.0
mdts_sin,LinSVR,StandardScaler,PCA,1.0,0.2,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,StandardScaler,PCA,1.0,1.0,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,StandardScaler,PCA,10.0,0.01,lineal,None,-0.15106393,0.0
mdts_sin,LinSVR,StandardScaler,PCA,10.0,0.1,lineal,None,-0.13378866,0.0
mdts_sin,LinSVR,StandardScaler,PCA,10.0,0.2,lineal,None,-0.14625373,0.0
mdts_sin,LinSVR,StandardScaler,PCA,10.0,1.0,lineal,None,-0.12185199,0.0
mdts_sin,LinSVR,StandardScaler,PCA,100.0,0.01,lineal,None,-0.15953975,0.0
mdts_sin,LinSVR,StandardScaler,PCA,100.0,0.1,lineal,None,-0.13184327,0.0
mdts_sin,LinSVR,StandardScaler,PCA,100.0,0.2,lineal,None,-0.71992315,0.0
mdts_sin,LinSVR,StandardScaler,PCA,100.0,1.0,lineal,None,-0.71992315,0.0
mdts_sin,SGD,None,None,0.0001,0.01,lineal,epsilon_insensitive,-0.485601008,0.0
mdts_sin,SGD,None,None,0.0001,0.01,lineal,squared_epsilon_insensitive,-0.134076457,0.0
mdts_sin,SGD,None,None,0.0001,0.2,lineal,epsilon_insensitive,-0.412740655,0.0
mdts_sin,SGD,None,None,0.0001,0.2,lineal,squared_epsilon_insensitive,-0.132123555,0.0
mdts_sin,SGD,None,None,0.001,0.01,lineal,epsilon_insensitive,-0.231322172,0.0
mdts_sin,SGD,None,None,0.001,0.01,lineal,squared_epsilon_insensitive,-0.15239626,0.0
mdts_sin,SGD,None,None,0.001,0.2,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,None,None,0.001,0.2,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,None,None,0.001,1.0,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,None,None,0.001,1.0,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,None,None,0.01,0.01,lineal,epsilon_insensitive,-0.44822488,0.0
mdts_sin,SGD,None,None,0.01,0.01,lineal,squared_epsilon_insensitive,-0.155281036,0.0
mdts_sin,SGD,None,None,0.01,0.1,lineal,squared_epsilon_insensitive,-155613.022,0.0
mdts_sin,SGD,None,None,0.01,0.2,lineal,epsilon_insensitive,-0.353788715,0.0
mdts_sin,SGD,None,None,0.01,0.2,lineal,squared_epsilon_insensitive,-0.121420905,0.0
mdts_sin,SGD,None,None,0.01,1.0,lineal,squared_epsilon_insensitive,-94284.5939,0.0
mdts_sin,SGD,None,None,0.1,0.01,lineal,epsilon_insensitive,-0.47599323,0.0
mdts_sin,SGD,None,None,0.1,0.01,lineal,squared_epsilon_insensitive,-0.167567557,0.0
mdts_sin,SGD,None,None,0.1,0.2,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,None,None,0.1,0.2,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,None,None,0.1,1.0,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,None,None,0.1,1.0,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,None,PCA,0.0001,0.01,lineal,epsilon_insensitive,-0.461578189,0.0
mdts_sin,SGD,None,PCA,0.0001,0.01,lineal,squared_epsilon_insensitive,-0.153686577,0.0
mdts_sin,SGD,None,PCA,0.0001,0.2,lineal,epsilon_insensitive,-0.380066302,0.0
mdts_sin,SGD,None,PCA,0.0001,0.2,lineal,squared_epsilon_insensitive,-0.125614709,0.0
mdts_sin,SGD,None,PCA,0.0001,1.0,lineal,squared_epsilon_insensitive,-0.296260642,0.0
mdts_sin,SGD,None,PCA,0.001,0.01,lineal,epsilon_insensitive,-0.792624214,0.0
mdts_sin,SGD,None,PCA,0.001,0.01,lineal,squared_epsilon_insensitive,-0.129997078,0.0
mdts_sin,SGD,None,PCA,0.001,0.1,lineal,squared_epsilon_insensitive,-150683.298,0.0
mdts_sin,SGD,None,PCA,0.001,0.2,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,None,PCA,0.001,0.2,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,None,PCA,0.001,1.0,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,None,PCA,0.001,1.0,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,None,PCA,0.01,0.01,lineal,epsilon_insensitive,-0.375498084,0.0
mdts_sin,SGD,None,PCA,0.01,0.01,lineal,squared_epsilon_insensitive,-0.156448105,0.0
mdts_sin,SGD,None,PCA,0.01,0.1,lineal,squared_epsilon_insensitive,-0.108267706,0.0
mdts_sin,SGD,None,PCA,0.01,0.2,lineal,epsilon_insensitive,-0.47702621,0.0
mdts_sin,SGD,None,PCA,0.01,0.2,lineal,squared_epsilon_insensitive,-0.122682064,0.0
mdts_sin,SGD,None,PCA,0.01,1.0,lineal,squared_epsilon_insensitive,-0.122484624,0.0
mdts_sin,SGD,None,PCA,0.1,0.01,lineal,epsilon_insensitive,-0.316929435,0.0
mdts_sin,SGD,None,PCA,0.1,0.01,lineal,squared_epsilon_insensitive,-0.149440974,0.0
mdts_sin,SGD,None,PCA,0.1,0.1,lineal,squared_epsilon_insensitive,-0.123743839,0.0
mdts_sin,SGD,None,PCA,0.1,0.2,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,None,PCA,0.1,0.2,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,None,PCA,0.1,1.0,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,None,PCA,0.1,1.0,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,None,0.0001,0.01,lineal,epsilon_insensitive,-0.17413366,0.0
mdts_sin,SGD,StandardScaler,None,0.0001,0.01,lineal,squared_epsilon_insensitive,-0.128261316,0.0
mdts_sin,SGD,StandardScaler,None,0.0001,0.1,lineal,epsilon_insensitive,-0.193588614,0.0
mdts_sin,SGD,StandardScaler,None,0.0001,0.1,lineal,squared_epsilon_insensitive,-0.117056085,0.0
mdts_sin,SGD,StandardScaler,None,0.0001,0.2,lineal,epsilon_insensitive,-0.191014084,0.0
mdts_sin,SGD,StandardScaler,None,0.0001,0.2,lineal,squared_epsilon_insensitive,-0.141401251,0.0
mdts_sin,SGD,StandardScaler,None,0.0001,1.0,lineal,epsilon_insensitive,-0.144447217,0.0
mdts_sin,SGD,StandardScaler,None,0.0001,1.0,lineal,squared_epsilon_insensitive,-0.110190475,0.0
mdts_sin,SGD,StandardScaler,None,0.001,0.01,lineal,epsilon_insensitive,-0.204109891,0.0
mdts_sin,SGD,StandardScaler,None,0.001,0.01,lineal,squared_epsilon_insensitive,-0.121982203,0.0
mdts_sin,SGD,StandardScaler,None,0.001,0.1,lineal,epsilon_insensitive,-0.130998108,0.0
mdts_sin,SGD,StandardScaler,None,0.001,0.1,lineal,squared_epsilon_insensitive,-0.134897737,0.0
mdts_sin,SGD,StandardScaler,None,0.001,0.2,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,None,0.001,0.2,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,None,0.001,1.0,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,None,0.001,1.0,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,None,0.01,0.01,lineal,epsilon_insensitive,-0.259863231,0.0
mdts_sin,SGD,StandardScaler,None,0.01,0.01,lineal,squared_epsilon_insensitive,-0.13903938,0.0
mdts_sin,SGD,StandardScaler,None,0.01,0.1,lineal,epsilon_insensitive,-0.262889831,0.0
mdts_sin,SGD,StandardScaler,None,0.01,0.1,lineal,squared_epsilon_insensitive,-0.0991560673,0.0
mdts_sin,SGD,StandardScaler,None,0.01,0.2,lineal,epsilon_insensitive,-0.131891297,0.0
mdts_sin,SGD,StandardScaler,None,0.01,0.2,lineal,squared_epsilon_insensitive,-0.154095705,0.0
mdts_sin,SGD,StandardScaler,None,0.01,1.0,lineal,epsilon_insensitive,-0.146154712,0.0
mdts_sin,SGD,StandardScaler,None,0.01,1.0,lineal,squared_epsilon_insensitive,-0.121273686,0.0
mdts_sin,SGD,StandardScaler,None,0.1,0.01,lineal,epsilon_insensitive,-0.144626113,0.0
mdts_sin,SGD,StandardScaler,None,0.1,0.01,lineal,squared_epsilon_insensitive,-0.133712868,0.0
mdts_sin,SGD,StandardScaler,None,0.1,0.1,lineal,epsilon_insensitive,-0.188288342,0.0
mdts_sin,SGD,StandardScaler,None,0.1,0.1,lineal,squared_epsilon_insensitive,-0.13924022,0.0
mdts_sin,SGD,StandardScaler,None,0.1,0.2,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,None,0.1,0.2,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,None,0.1,1.0,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,None,0.1,1.0,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,PCA,0.0001,0.01,lineal,epsilon_insensitive,-0.180265435,0.0
mdts_sin,SGD,StandardScaler,PCA,0.0001,0.01,lineal,squared_epsilon_insensitive,-0.121122127,0.0
mdts_sin,SGD,StandardScaler,PCA,0.0001,0.1,lineal,epsilon_insensitive,-0.317784738,0.0
mdts_sin,SGD,StandardScaler,PCA,0.0001,0.1,lineal,squared_epsilon_insensitive,-0.110794039,0.0
mdts_sin,SGD,StandardScaler,PCA,0.0001,0.2,lineal,epsilon_insensitive,-0.215579279,0.0
mdts_sin,SGD,StandardScaler,PCA,0.0001,0.2,lineal,squared_epsilon_insensitive,-0.13635514,0.0
mdts_sin,SGD,StandardScaler,PCA,0.0001,1.0,lineal,epsilon_insensitive,-0.154731865,0.0
mdts_sin,SGD,StandardScaler,PCA,0.0001,1.0,lineal,squared_epsilon_insensitive,-0.103720162,0.0
mdts_sin,SGD,StandardScaler,PCA,0.001,0.01,lineal,epsilon_insensitive,-0.267033411,0.0
mdts_sin,SGD,StandardScaler,PCA,0.001,0.01,lineal,squared_epsilon_insensitive,-0.121944249,0.0
mdts_sin,SGD,StandardScaler,PCA,0.001,0.1,lineal,epsilon_insensitive,-0.190724953,0.0
mdts_sin,SGD,StandardScaler,PCA,0.001,0.1,lineal,squared_epsilon_insensitive,-0.121789789,0.0
mdts_sin,SGD,StandardScaler,PCA,0.001,0.2,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,PCA,0.001,0.2,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,PCA,0.001,1.0,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,PCA,0.001,1.0,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,PCA,0.01,0.01,lineal,epsilon_insensitive,-0.267336337,0.0
mdts_sin,SGD,StandardScaler,PCA,0.01,0.01,lineal,squared_epsilon_insensitive,-0.12990596,0.0
mdts_sin,SGD,StandardScaler,PCA,0.01,0.1,lineal,epsilon_insensitive,-0.253597974,0.0
mdts_sin,SGD,StandardScaler,PCA,0.01,0.1,lineal,squared_epsilon_insensitive,-0.110491244,0.0
mdts_sin,SGD,StandardScaler,PCA,0.01,0.2,lineal,epsilon_insensitive,-0.160621381,0.0
mdts_sin,SGD,StandardScaler,PCA,0.01,0.2,lineal,squared_epsilon_insensitive,-0.151434653,0.0
mdts_sin,SGD,StandardScaler,PCA,0.01,1.0,lineal,epsilon_insensitive,-0.203666813,0.0
mdts_sin,SGD,StandardScaler,PCA,0.01,1.0,lineal,squared_epsilon_insensitive,-0.103839856,0.0
mdts_sin,SGD,StandardScaler,PCA,0.1,0.01,lineal,epsilon_insensitive,-0.207439048,0.0
mdts_sin,SGD,StandardScaler,PCA,0.1,0.01,lineal,squared_epsilon_insensitive,-0.124202193,0.0
mdts_sin,SGD,StandardScaler,PCA,0.1,0.1,lineal,epsilon_insensitive,-0.251156767,0.0
mdts_sin,SGD,StandardScaler,PCA,0.1,0.1,lineal,squared_epsilon_insensitive,-0.137665401,0.0
mdts_sin,SGD,StandardScaler,PCA,0.1,0.2,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,PCA,0.1,0.2,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,PCA,0.1,1.0,lineal,epsilon_insensitive,-0.719923154,0.0
mdts_sin,SGD,StandardScaler,PCA,0.1,1.0,lineal,squared_epsilon_insensitive,-0.719923154,0.0
mdts_cos,LinSVR,None,None,0.1,0.01,lineal,None,-0.09773571,0.0
mdts_cos,LinSVR,None,None,0.1,0.1,lineal,None,-0.09771667,0.0
mdts_cos,LinSVR,None,None,0.1,0.2,lineal,None,-0.10714284,0.0
mdts_cos,LinSVR,None,None,0.1,1.0,lineal,None,-0.10935966,0.0
mdts_cos,LinSVR,None,None,1.0,0.01,lineal,None,-0.1286589,0.0
mdts_cos,LinSVR,None,None,1.0,0.1,lineal,None,-0.13577599,0.0
mdts_cos,LinSVR,None,None,1.0,0.2,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,None,None,1.0,1.0,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,None,None,10.0,0.01,lineal,None,-0.10149452,0.0
mdts_cos,LinSVR,None,None,10.0,0.1,lineal,None,-0.09826713,0.0
mdts_cos,LinSVR,None,None,10.0,0.2,lineal,None,-0.1255274,0.0
mdts_cos,LinSVR,None,None,10.0,1.0,lineal,None,-0.11713604,0.0
mdts_cos,LinSVR,None,None,100.0,0.01,lineal,None,-0.14190853,0.0
mdts_cos,LinSVR,None,None,100.0,0.1,lineal,None,-0.14720196,0.0
mdts_cos,LinSVR,None,None,100.0,0.2,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,None,None,100.0,1.0,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,None,PCA,0.1,0.01,lineal,None,-0.15460012,0.0
mdts_cos,LinSVR,None,PCA,0.1,0.1,lineal,None,-0.13379319,0.0
mdts_cos,LinSVR,None,PCA,0.1,0.2,lineal,None,-0.1643456,0.0
mdts_cos,LinSVR,None,PCA,0.1,1.0,lineal,None,-0.13733268,0.0
mdts_cos,LinSVR,None,PCA,1.0,0.01,lineal,None,-0.16888634,0.0
mdts_cos,LinSVR,None,PCA,1.0,0.1,lineal,None,-0.17352187,0.0
mdts_cos,LinSVR,None,PCA,1.0,0.2,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,None,PCA,1.0,1.0,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,None,PCA,10.0,0.01,lineal,None,-0.17164734,0.0
mdts_cos,LinSVR,None,PCA,10.0,0.1,lineal,None,-0.15026372,0.0
mdts_cos,LinSVR,None,PCA,10.0,0.2,lineal,None,-0.17601908,0.0
mdts_cos,LinSVR,None,PCA,10.0,1.0,lineal,None,-0.15336762,0.0
mdts_cos,LinSVR,None,PCA,100.0,0.01,lineal,None,-0.17022627,0.0
mdts_cos,LinSVR,None,PCA,100.0,0.1,lineal,None,-0.17452723,0.0
mdts_cos,LinSVR,None,PCA,100.0,0.2,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,None,PCA,100.0,1.0,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,StandardScaler,None,0.1,0.01,lineal,None,-0.09838832,0.0
mdts_cos,LinSVR,StandardScaler,None,0.1,0.1,lineal,None,-0.09834086,0.0
mdts_cos,LinSVR,StandardScaler,None,0.1,0.2,lineal,None,-0.12769933,0.0
mdts_cos,LinSVR,StandardScaler,None,0.1,1.0,lineal,None,-0.09917794,0.0
mdts_cos,LinSVR,StandardScaler,None,1.0,0.01,lineal,None,-0.14542236,0.0
mdts_cos,LinSVR,StandardScaler,None,1.0,0.1,lineal,None,-0.12107715,0.0
mdts_cos,LinSVR,StandardScaler,None,1.0,0.2,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,StandardScaler,None,1.0,1.0,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,StandardScaler,None,10.0,0.01,lineal,None,-0.09866087,0.0
mdts_cos,LinSVR,StandardScaler,None,10.0,0.1,lineal,None,-0.09797337,0.0
mdts_cos,LinSVR,StandardScaler,None,10.0,0.2,lineal,None,-0.12623419,0.0
mdts_cos,LinSVR,StandardScaler,None,10.0,1.0,lineal,None,-0.10057836,0.0
mdts_cos,LinSVR,StandardScaler,None,100.0,0.01,lineal,None,-0.14415962,0.0
mdts_cos,LinSVR,StandardScaler,None,100.0,0.1,lineal,None,-0.12284865,0.0
mdts_cos,LinSVR,StandardScaler,None,100.0,0.2,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,StandardScaler,None,100.0,1.0,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,StandardScaler,PCA,0.1,0.01,lineal,None,-0.11719512,0.0
mdts_cos,LinSVR,StandardScaler,PCA,0.1,0.1,lineal,None,-0.11389504,0.0
mdts_cos,LinSVR,StandardScaler,PCA,0.1,0.2,lineal,None,-0.13685751,0.0
mdts_cos,LinSVR,StandardScaler,PCA,0.1,1.0,lineal,None,-0.12324425,0.0
mdts_cos,LinSVR,StandardScaler,PCA,1.0,0.01,lineal,None,-0.17194948,0.0
mdts_cos,LinSVR,StandardScaler,PCA,1.0,0.1,lineal,None,-0.12893941,0.0
mdts_cos,LinSVR,StandardScaler,PCA,1.0,0.2,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,StandardScaler,PCA,1.0,1.0,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,StandardScaler,PCA,10.0,0.01,lineal,None,-0.17910461,0.0
mdts_cos,LinSVR,StandardScaler,PCA,10.0,0.1,lineal,None,-0.12403615,0.0
mdts_cos,LinSVR,StandardScaler,PCA,10.0,0.2,lineal,None,-0.1576296,0.0
mdts_cos,LinSVR,StandardScaler,PCA,10.0,1.0,lineal,None,-0.12812518,0.0
mdts_cos,LinSVR,StandardScaler,PCA,100.0,0.01,lineal,None,-0.16504156,0.0
mdts_cos,LinSVR,StandardScaler,PCA,100.0,0.1,lineal,None,-0.14287775,0.0
mdts_cos,LinSVR,StandardScaler,PCA,100.0,0.2,lineal,None,-0.68918815,0.0
mdts_cos,LinSVR,StandardScaler,PCA,100.0,1.0,lineal,None,-0.68918815,0.0
mdts_cos,SGD,None,None,0.0001,0.01,lineal,epsilon_insensitive,-0.534232513,0.0
mdts_cos,SGD,None,None,0.0001,0.01,lineal,squared_epsilon_insensitive,-0.144843512,0.0
mdts_cos,SGD,None,None,0.0001,0.1,lineal,squared_epsilon_insensitive,-116518.092,0.0
mdts_cos,SGD,None,None,0.0001,0.2,lineal,epsilon_insensitive,-0.381768827,0.0
mdts_cos,SGD,None,None,0.0001,0.2,lineal,squared_epsilon_insensitive,-0.138105461,0.0
mdts_cos,SGD,None,None,0.001,0.01,lineal,epsilon_insensitive,-0.633511577,0.0
mdts_cos,SGD,None,None,0.001,0.01,lineal,squared_epsilon_insensitive,-0.13378909,0.0
mdts_cos,SGD,None,None,0.001,0.2,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,None,None,0.001,0.2,lineal,squared_epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,None,None,0.001,1.0,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,None,None,0.001,1.0,lineal,squared_epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,None,None,0.01,0.01,lineal,epsilon_insensitive,-0.426547552,0.0
mdts_cos,SGD,None,None,0.01,0.01,lineal,squared_epsilon_insensitive,-0.147411887,0.0
mdts_cos,SGD,None,None,0.01,0.2,lineal,epsilon_insensitive,-0.517952407,0.0
mdts_cos,SGD,None,None,0.01,0.2,lineal,squared_epsilon_insensitive,-0.14125114,0.0
mdts_cos,SGD,None,None,0.1,0.01,lineal,epsilon_insensitive,-0.404390232,0.0
mdts_cos,SGD,None,None,0.1,0.01,lineal,squared_epsilon_insensitive,-0.146772296,0.0
mdts_cos,SGD,None,None,0.1,0.2,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,None,None,0.1,0.2,lineal,squared_epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,None,None,0.1,1.0,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,None,None,0.1,1.0,lineal,squared_epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,None,PCA,0.0001,0.01,lineal,epsilon_insensitive,-0.402297582,0.0
mdts_cos,SGD,None,PCA,0.0001,0.01,lineal,squared_epsilon_insensitive,-0.141378885,0.0
mdts_cos,SGD,None,PCA,0.0001,0.2,lineal,epsilon_insensitive,-0.430815777,0.0
mdts_cos,SGD,None,PCA,0.0001,0.2,lineal,squared_epsilon_insensitive,-0.135718201,0.0
mdts_cos,SGD,None,PCA,0.001,0.01,lineal,epsilon_insensitive,-0.44561717,0.0
mdts_cos,SGD,None,PCA,0.001,0.01,lineal,squared_epsilon_insensitive,-0.136258992,0.0
mdts_cos,SGD,None,PCA,0.001,0.1,lineal,squared_epsilon_insensitive,-263050.548,0.0
mdts_cos,SGD,None,PCA,0.001,0.2,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,None,PCA,0.001,0.2,lineal,squared_epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,None,PCA,0.001,1.0,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,None,PCA,0.001,1.0,lineal,squared_epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,None,PCA,0.01,0.01,lineal,epsilon_insensitive,-0.577983994,0.0
mdts_cos,SGD,None,PCA,0.01,0.01,lineal,squared_epsilon_insensitive,-0.166031109,0.0
mdts_cos,SGD,None,PCA,0.01,0.1,lineal,squared_epsilon_insensitive,-0.111033377,0.0
mdts_cos,SGD,None,PCA,0.01,0.2,lineal,epsilon_insensitive,-0.499151551,0.0
mdts_cos,SGD,None,PCA,0.01,0.2,lineal,squared_epsilon_insensitive,-0.140398302,0.0
mdts_cos,SGD,None,PCA,0.01,1.0,lineal,squared_epsilon_insensitive,-0.123879491,0.0
mdts_cos,SGD,None,PCA,0.1,0.01,lineal,epsilon_insensitive,-0.235558707,0.0
mdts_cos,SGD,None,PCA,0.1,0.01,lineal,squared_epsilon_insensitive,-0.146383165,0.0
mdts_cos,SGD,None,PCA,0.1,0.1,lineal,squared_epsilon_insensitive,-0.133016634,0.0
mdts_cos,SGD,None,PCA,0.1,0.2,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,None,PCA,0.1,0.2,lineal,squared_epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,None,PCA,0.1,1.0,lineal,epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,None,PCA,0.1,1.0,lineal,squared_epsilon_insensitive,-0.689188155,0.0
mdts_cos,SGD,StandardScaler,None,0.0001,0.01,lineal,epsilon_insensitive,-0.208649578,0.0
mdts_cos,SGD,StandardScaler,None,0.0001,0.01,lineal,squared_epsilon_insensitive,-0.137866455,0.0
