emission_time,valid_time,dwi_sin,dwi_cos,wind_max,wind_med,shww_max,shww_med,mdts_sin,mdts_cos,shts_max,shts_med
2023-02-08 12:00:00,2023-02-09 12:00:00,-0.0916645074571371,0.05462148905743009,5.353937478601721,2.700699026885209,0.5918210546631153,0.26545827421240614,-0.716115219710908,0.6895513012266999,2.398417856469044,2.0438853031238837
2023-02-08 18:00:00,2023-02-08 18:00:00,0.717154221178049,-0.09677030818648899,10.911420504418272,7.920575662452634,1.654344788698528,0.9008141535073462,-0.7125219844093811,0.703492005037615,2.38856751051466,2.032164917679629
2023-02-08 18:00:00,2023-02-08 21:00:00,0.8396084477252619,-0.12542257228156112,8.743417794528318,5.727248652370626,1.3954154612689946,0.7603545423368538,-0.7073152147590112,0.7068721953765287,2.345524325831703,2.0334206236140253
2023-02-08 18:00:00,2023-02-09 00:00:00,0.8058161501758975,-0.15606556641438404,7.773689643846951,4.667406548217579,1.0500910913735586,0.6320732944017161,-0.7111882936656504,0.7015466161904362,2.390549315655538,2.041569783814629
2023-02-08 18:00:00,2023-02-09 03:00:00,-0.036232203514505505,0.154422545469578,5.4569441391856985,2.5191021158008544,0.7709089630659458,0.4357043047774972,-0.7118016438680541,0.7108345033019655,2.2587709390683623,1.9682061472171353
2023-02-08 18:00:00,2023-02-09 06:00:00,-0.07109377598422692,0.06518503111737838,6.060420364470074,3.2314953387302476,0.6472552632664152,0.25689810229105814,-0.7133373311844277,0.7046152458879152,2.4248837606121065,1.9960809606739174
2023-02-08 18:00:00,2023-02-09 09:00:00,-0.09282706009541317,-0.05414396320423522,5.620106346035474,2.8539892638179256,0.554157775792376,0.28587833803714285,-0.7121215901107993,0.7019116506001931,2.340828771900016,2.024391982949507
2023-02-08 18:00:00,2023-02-09 12:00:00,-0.0916645074571371,0.05462148905743009,5.353937478601721,2.700699026885209,0.5918210546631153,0.26545827421240614,-0.716115219710908,0.6895513012266999,2.398417856469044,2.0438853031238837
2023-02-08 18:00:00,2023-02-09 15:00:00,0.23117549692784323,0.10647122195009527,5.3914398477930945,2.768490220113066,0.5390729391386007,0.28103063100616843,-0.7236554554974394,0.7006590363022916,2.5054634432563723,2.11021279007216
2023-02-08 18:00:00,2023-02-09 18:00:00,0.05441618335124035,-0.028711731420518524,5.542820190942957,3.1358307458695895,0.48867259742288294,0.2656664352752923,-0.7147209698569453,0.6981961724107633,2.598050169954252,2.227356824161386
2023-02-09 12:00:00,2023-02-09 12:00:00,0.09725881118448015,0.18260222294785766,5.057582023082329,2.703987414462099,0.4806756685153231,0.20803280834000457,-0.7227529683900047,0.6972521371365191,2.8403947886553964,2.156142264713
2023-02-09 12:00:00,2023-02-09 15:00:00,0.07701778844644183,0.33926559213167673,5.1566279073218295,2.856931712743326,0.48255066871203295,0.18542170020684814,-0.7176144542873403,0.6875507593346779,2.777439502528406,2.2396001399112007
2023-02-09 12:00:00,2023-02-09 18:00:00,0.26608689882814945,-0.12027985749955766,5.366626136521672,3.194749425279102,0.47515198107477014,0.2830725698818632,-0.7049130472602402,0.7067114727315646,2.960464678351643,2.3772136145731704
2023-02-09 12:00:00,2023-02-09 21:00:00,0.4468932751248728,-0.473527157226139,5.902655401745273,3.814197328002509,0.5559943706905405,0.3260158759446815,-0.7106905302138684,0.6983558996606105,3.043116932916619,2.562212297456675
2023-02-09 12:00:00,2023-02-10 00:00:00,0.3323425238888767,-0.6678279765007629,5.6074662313006165,3.324270553909368,0.5284678113697958,0.27344790567112576,-0.7203225315214026,0.7025697600588016,3.022844113702246,2.4540958360600915
2023-02-09 12:00:00,2023-02-10 03:00:00,0.4288034778268296,-0.6785301708549284,5.610079265303176,3.704865492880864,0.48329394843624474,0.25597025128361584,-0.7100875315529778,0.7029499459884839,3.013481653864027,2.4811525034802626
2023-02-09 12:00:00,2023-02-10 06:00:00,0.6636345931084031,-0.5022226388496632,6.980240190704185,4.817389007160494,0.6597318990640918,0.39678375027159474,-0.7033900941048956,0.6999435725713259,3.059196188615432,2.5075102272369567
2023-02-09 12:00:00,2023-02-10 09:00:00,0.4552774095005422,-0.6066865373167883,7.984035666302485,5.267452499218556,0.7245427822501411,0.49335010150288366,-0.714134610077062,0.696787368480228,3.128534536918789,2.5760666116359414
2023-02-09 12:00:00,2023-02-10 12:00:00,0.5342216891962039,-0.461797892642365,8.745551314400446,6.229664660905809,0.9064413648025315,0.5606784879374505,-0.7124354230196346,0.699125133201832,2.9975360407734915,2.40838476244985
2023-02-09 18:00:00,2023-02-09 18:00:00,0.26608689882814945,-0.12027985749955766,5.366626136521672,3.194749425279102,0.47515198107477014,0.2830725698818632,-0.7049130472602402,0.7067114727315646,2.960464678351643,2.3772136145731704
2023-02-09 18:00:00,2023-02-09 21:00:00,0.4468932751248728,-0.473527157226139,5.902655401745273,3.814197328002509,0.5559943706905405,0.3260158759446815,-0.7106905302138684,0.6983558996606105,3.043116932916619,2.562212297456675
2023-02-09 18:00:00,2023-02-10 00:00:00,0.3323425238888767,-0.6678279765007629,5.6074662313006165,3.324270553909368,0.5284678113697958,0.27344790567112576,-0.7203225315214026,0.7025697600588016,3.022844113702246,2.4540958360600915
2023-02-09 18:00:00,2023-02-10 03:00:00,0.4288034778268296,-0.6785301708549284,5.610079265303176,3.704865492880864,0.48329394843624474,0.25597025128361584,-0.7100875315529778,0.7029499459884839,3.013481653864027,2.4811525034802626
2023-02-09 18:00:00,2023-02-10 06:00:00,0.6636345931084031,-0.5022226388496632,6.980240190704185,4.817389007160494,0.6597318990640918,0.39678375027159474,-0.7033900941048956,0.6999435725713259,3.059196188615432,2.5075102272369567
2023-02-09 18:00:00,2023-02-10 09:00:00,0.4552774095005422,-0.6066865373167883,7.984035666302485,5.267452499218556,0.7245427822501411,0.49335010150288366,-0.714134610077062,0.696787368480228,3.128534536918789,2.5760666116359414
2023-02-09 18:00:00,2023-02-10 12:00:00,0.5342216891962039,-0.461797892642365,8.745551314400446,6.229664660905809,0.9064413648025315,0.5606784879374505,-0.7124354230196346,0.699125133201832,2.9975360407734915,2.40838476244985
2023-02-09 18:00:00,2023-02-10 15:00:00,0.15738033147614439,-0.22824031209628076,13.175190783964977,9.731851992096987,1.533547487711699,0.8947347582776516,-0.6896737461738723,0.7178548250553192,2.9447383732312464,2.383147001168132
2023-02-09 18:00:00,2023-02-10 18:00:00,0.1452480683995598,-0.21995619617717488,12.627097986806508,9.539393451566582,1.7061342429983486,1.0529741306309222,-0.6861095583593503,0.7267688979717257,3.1166087670795704,2.407179296188452
2023-02-10 12:00:00,2023-02-10 12:00:00,0.5764372671530112,-0.5120509970310794,10.494227681482556,6.964495823598686,0.8119929426690653,0.5303083652601505,-0.7090637355538404,0.7061046581636016,3.237858957223666,2.3831114361406383
