emission_time,validate_time,"mdts_sin(-4.51,43.46)","mdts_sin(-4.385,43.46)","mdts_sin(-4.26,43.46)","mdts_sin(-4.135,43.46)","mdts_sin(-4.01,43.46)","mdts_sin(-3.885,43.46)","mdts_sin(-3.76,43.46)","mdts_sin(-3.635,43.46)","mdts_sin(-3.51,43.46)","mdts_sin(-3.385,43.46)","mdts_sin(-3.26,43.46)","mdts_sin(-4.51,43.585)","mdts_sin(-4.385,43.585)","mdts_sin(-4.26,43.585)","mdts_sin(-4.135,43.585)","mdts_sin(-4.01,43.585)","mdts_sin(-3.885,43.585)","mdts_sin(-3.76,43.585)","mdts_sin(-3.635,43.585)","mdts_sin(-3.51,43.585)","mdts_sin(-3.385,43.585)","mdts_sin(-3.26,43.585)","mdts_sin(-4.51,43.71)","mdts_sin(-4.385,43.71)","mdts_sin(-4.26,43.71)","mdts_sin(-4.135,43.71)","mdts_sin(-4.01,43.71)","mdts_sin(-3.885,43.71)","mdts_sin(-3.76,43.71)","mdts_sin(-3.635,43.71)","mdts_sin(-3.51,43.71)","mdts_sin(-3.385,43.71)","mdts_sin(-3.26,43.71)","mdts_sin(-4.51,43.835)","mdts_sin(-4.385,43.835)","mdts_sin(-4.26,43.835)","mdts_sin(-4.135,43.835)","mdts_sin(-4.01,43.835)","mdts_sin(-3.885,43.835)","mdts_sin(-3.76,43.835)","mdts_sin(-3.635,43.835)","mdts_sin(-3.51,43.835)","mdts_sin(-3.385,43.835)","mdts_sin(-3.26,43.835)"
2015-01-01 18:00:00,2015-01-01 21:00:00,-0.4063897132873535,-0.47310513257980347,-0.5654184818267822,-0.6187955141067505,-0.6249889135360718,-0.6315658688545227,-0.5806156992912292,-0.2071402370929718,0.19626528024673462,0.27180615067481995,0.3474965989589691,-0.5469487309455872,-0.5398520231246948,-0.601729691028595,-0.6694561839103699,-0.6664120554924011,-0.6716815233230591,-0.675209641456604,-0.5988942980766296,-0.2901821732521057,-0.09696086496114731,-0.04623701423406601,-0.7330453991889954,-0.7253947257995605,-0.7163224816322327,-0.7384935021400452,-0.7350825071334839,-0.7316524386405945,-0.7325814366340637,-0.7312808036804199,-0.7245493531227112,-0.6214697957038879,-0.5956133008003235,-0.8669930100440979,-0.8674680590629578,-0.8608819246292114,-0.8563386797904968,-0.8585836291313171,-0.856056809425354,-0.8499369621276855,-0.8437002301216125,-0.8427472114562988,-0.8358532786369324,-0.8207298517227173
2015-01-01 18:00:00,2015-01-02 00:00:00,-0.6491369605064392,-0.6848725080490112,-0.7338826060295105,-0.762350857257843,-0.7717438340187073,-0.7815565466880798,-0.7647061944007874,-0.6398058533668518,-0.4954616129398346,-0.4878180921077728,-0.5120107531547546,-0.7297708988189697,-0.735905647277832,-0.7692559361457825,-0.8045861721038818,-0.815064549446106,-0.8225978016853333,-0.8291234374046326,-0.8048492074012756,-0.7080463171005249,-0.6645452976226807,-0.6843758225440979,-0.837079644203186,-0.8412693738937378,-0.8447896838188171,-0.8606154322624207,-0.869860053062439,-0.8788660168647766,-0.8845587968826294,-0.8879221081733704,-0.8893758654594421,-0.8713527917861938,-0.8869792819023132,-0.9105823636054993,-0.9115728735923767,-0.9142374992370605,-0.9173588752746582,-0.9228390455245972,-0.9298353791236877,-0.9378250241279602,-0.943875253200531,-0.9462982416152954,-0.9556195139884949,-0.9654744267463684
2015-01-01 18:00:00,2015-01-02 03:00:00,-0.8083627223968506,-0.8444133996963501,-0.8906058073043823,-0.9151930212974548,-0.9050595164299011,-0.8936818242073059,-0.8814688324928284,-0.835254430770874,-0.7822818160057068,-0.7802551984786987,-0.7911719679832458,-0.8434579968452454,-0.8501750230789185,-0.883612871170044,-0.9165512323379517,-0.9164934754371643,-0.9075554609298706,-0.9010331034660339,-0.8908847570419312,-0.8539577722549438,-0.8365034461021423,-0.8433114290237427,-0.8953844308853149,-0.8998022079467773,-0.9030122756958008,-0.9185740947723389,-0.9193302392959595,-0.9200863838195801,-0.9168136715888977,-0.9178821444511414,-0.9180680513381958,-0.9077914357185364,-0.9118022918701172,-0.9353328347206116,-0.9356159567832947,-0.9382016658782959,-0.9405364990234375,-0.9417320489883423,-0.9423838257789612,-0.9440482258796692,-0.9460238218307495,-0.9469177722930908,-0.9499750733375549,-0.953281581401825
2015-01-01 18:00:00,2015-01-02 06:00:00,-0.8457052111625671,-0.8526445627212524,-0.8624238967895508,-0.8683130145072937,-0.8696581721305847,-0.8710829019546509,-0.8680444359779358,-0.8483235836029053,-0.8273612260818481,-0.8302722573280334,-0.8426948189735413,-0.8650072813034058,-0.8696624040603638,-0.8768887519836426,-0.8843578696250916,-0.8877143263816833,-0.88882976770401,-0.8902179598808289,-0.8867884874343872,-0.8714468479156494,-0.8677099347114563,-0.8764848113059998,-0.8934598565101624,-0.8974824547767639,-0.9013212323188782,-0.9063745141029358,-0.9096004366874695,-0.9127952456474304,-0.9145409464836121,-0.9163927435874939,-0.9178246259689331,-0.9164472818374634,-0.9229523539543152,-0.9241873621940613,-0.925188422203064,-0.9284806847572327,-0.9313297867774963,-0.9329237341880798,-0.9356850981712341,-0.9383327960968018,-0.9403974413871765,-0.941972553730011,-0.9447962641716003,-0.9495441913604736
2015-01-01 18:00:00,2015-01-02 09:00:00,-0.854190468788147,-0.8696181774139404,-0.8905242681503296,-0.9025742411613464,-0.9114730358123779,-0.9204932451248169,-0.9220807552337646,-0.9131186604499817,-0.9036994576454163,-0.9035460948944092,-0.9058842062950134,-0.8751582503318787,-0.8801657557487488,-0.8952574133872986,-0.9108216762542725,-0.9155738949775696,-0.9229916334152222,-0.9284079074859619,-0.9265456199645996,-0.9192782640457153,-0.9177501797676086,-0.9205998182296753,-0.9054723978042603,-0.9097527265548706,-0.9138657450675964,-0.9225664138793945,-0.9267410039901733,-0.9308183193206787,-0.9348556399345398,-0.9354985952377319,-0.9359300136566162,-0.9354051947593689,-0.9391463994979858,-0.9270801544189453,-0.9285424947738647,-0.9322038888931274,-0.935590386390686,-0.9384344816207886,-0.9421711564064026,-0.9458911418914795,-0.9481193423271179,-0.9487056136131287,-0.9510222673416138,-0.9542573690414429
2015-01-01 18:00:00,2015-01-02 12:00:00,-0.8537713885307312,-0.85960453748703,-0.8678454756736755,-0.8728228211402893,-0.8751418590545654,-0.8775862455368042,-0.8779820799827576,-0.8752841949462891,-0.87255859375,-0.8729535937309265,-0.874619722366333,-0.8694561719894409,-0.871354877948761,-0.8771567940711975,-0.8835650682449341,-0.885825514793396,-0.8877926468849182,-0.8900060653686523,-0.8912386298179626,-0.8891049027442932,-0.8902294635772705,-0.8927986025810242,-0.8928254246711731,-0.8942239880561829,-0.8952820301055908,-0.8986820578575134,-0.9008222818374634,-0.9029555320739746,-0.9051501154899597,-0.9078254103660583,-0.9103478789329529,-0.9118232131004333,-0.9156440496444702,-0.9113749265670776,-0.9120470881462097,-0.913012683391571,-0.9139782190322876,-0.9151690006256104,-0.9171450138092041,-0.9188836812973022,-0.9208141565322876,-0.9232750535011292,-0.9260157346725464,-0.9293313026428223
2015-01-01 18:00:00,2015-01-02 15:00:00,-0.8505393862724304,-0.8531051278114319,-0.8567796349525452,-0.8590304255485535,-0.8607867956161499,-0.862642765045166,-0.863081157207489,-0.8617663979530334,-0.8604461550712585,-0.8611368536949158,-0.8630821108818054,-0.8658880591392517,-0.8672276735305786,-0.8698716163635254,-0.8727655410766602,-0.8742393851280212,-0.8757256865501404,-0.8771405220031738,-0.877597451210022,-0.8765596151351929,-0.876934826374054,-0.8785557746887207,-0.8880464434623718,-0.8891313076019287,-0.890078067779541,-0.8918560743331909,-0.8932196497917175,-0.8945948481559753,-0.8958754539489746,-0.8969792127609253,-0.8980363011360168,-0.8985791206359863,-0.900168240070343,-0.9049743413925171,-0.9048846364021301,-0.9057623744010925,-0.9065094590187073,-0.9069659113883972,-0.9082484841346741,-0.9091857671737671,-0.909925103187561,-0.9109684228897095,-0.911918580532074,-0.9132333397865295
2015-01-01 18:00:00,2015-01-02 18:00:00,-0.8501335978507996,-0.8519337177276611,-0.8545202612876892,-0.8561088442802429,-0.8568533658981323,-0.8576432466506958,-0.8575927019119263,-0.8557661175727844,-0.8539290428161621,-0.8540930151939392,-0.8549816012382507,-0.8641166090965271,-0.8647849559783936,-0.8665830492973328,-0.8686287999153137,-0.8692487478256226,-0.8698864579200745,-0.8705015182495117,-0.8703693151473999,-0.8689114451408386,-0.8686087131500244,-0.8693625926971436,-0.8843837380409241,-0.8848168849945068,-0.8850700259208679,-0.8861149549484253,-0.8866948485374451,-0.8872911334037781,-0.8878534436225891,-0.8883422017097473,-0.8887946009635925,-0.8886813521385193,-0.8894420862197876,-0.8991579413414001,-0.8989042639732361,-0.8991420865058899,-0.8993135690689087,-0.8993508815765381,-0.8999128341674805,-0.9002276062965393,-0.9004369974136353,-0.9009129405021667,-0.9012131690979004,-0.9017848372459412
2015-01-02 12:00:00,2015-01-02 12:00:00,-0.846452534198761,-0.8522257208824158,-0.8603960871696472,-0.8653406500816345,-0.8682178854942322,-0.871248185634613,-0.871849775314331,-0.8691192865371704,-0.8663619160652161,-0.8675256967544556,-0.8709404468536377,-0.8626287579536438,-0.8646843433380127,-0.8704627752304077,-0.8768231868743896,-0.8790731430053711,-0.8815152049064636,-0.8839735984802246,-0.8849539756774902,-0.882785439491272,-0.8835291266441345,-0.8865874409675598,-0.8867450952529907,-0.888297975063324,-0.889518141746521,-0.892963707447052,-0.8950504064559937,-0.8971326351165771,-0.899394690990448,-0.9017434120178223,-0.9039546847343445,-0.9050469398498535,-0.9082644581794739,-0.9054849147796631,-0.9055318832397461,-0.9066551327705383,-0.9076734185218811,-0.9085726141929626,-0.9105188846588135,-0.9120506048202515,-0.9136165976524353,-0.9158084392547607,-0.9180782437324524,-0.9208690524101257
2015-01-02 12:00:00,2015-01-02 15:00:00,-0.8473655581474304,-0.8500213623046875,-0.8538235425949097,-0.8561517000198364,-0.8579246401786804,-0.8597984313964844,-0.8602635860443115,-0.8590575456619263,-0.8578469753265381,-0.8584398627281189,-0.8601298332214355,-0.8623160123825073,-0.8634477257728577,-0.8661479949951172,-0.8691467046737671,-0.8704627752304077,-0.8719697594642639,-0.8733784556388855,-0.873809814453125,-0.8728528618812561,-0.8730856776237488,-0.8744441866874695,-0.8839925527572632,-0.8848666548728943,-0.8855782151222229,-0.8872900009155273,-0.888500452041626,-0.8897233009338379,-0.8909628987312317,-0.8920035362243652,-0.8930000066757202,-0.8933842182159424,-0.8946593999862671,-0.9004313945770264,-0.9002460837364197,-0.9009091854095459,-0.9014447331428528,-0.9017112255096436,-0.9028593897819519,-0.9035999774932861,-0.904167652130127,-0.9051582217216492,-0.9059328436851501,-0.9069775342941284
2015-01-02 12:00:00,2015-01-02 18:00:00,-0.8499135971069336,-0.8513731360435486,-0.8534718751907349,-0.8547626733779907,-0.8554242253303528,-0.8561263084411621,-0.856105625629425,-0.8546066880226135,-0.853101909160614,-0.8533207178115845,-0.8542425036430359,-0.863091766834259,-0.8636153340339661,-0.8650661110877991,-0.8667340874671936,-0.8671958446502686,-0.8677630424499512,-0.8682898283004761,-0.8681471347808838,-0.8669485449790955,-0.8667148351669312,-0.8674355745315552,-0.8822243213653564,-0.8825361728668213,-0.8826754093170166,-0.8834971785545349,-0.8839219212532043,-0.8843647837638855,-0.8848208785057068,-0.8851789832115173,-0.8855108618736267,-0.8854326605796814,-0.8860912919044495,-0.8961015939712524,-0.8957550525665283,-0.8958868980407715,-0.8959605693817139,-0.895911455154419,-0.896328330039978,-0.8965238332748413,-0.8966293931007385,-0.8969830274581909,-0.8971589207649231,-0.8976272940635681
2015-01-02 12:00:00,2015-01-02 21:00:00,-0.8507767915725708,-0.8520395159721375,-0.8538580536842346,-0.8549771904945374,-0.8554089665412903,-0.8558664917945862,-0.855789303779602,-0.8544727563858032,-0.8531518578529358,-0.853299617767334,-0.8540064096450806,-0.8632414937019348,-0.8636487126350403,-0.8648876547813416,-0.8663352131843567,-0.8666691780090332,-0.8670409917831421,-0.8673707842826843,-0.8671459555625916,-0.8660902976989746,-0.8657675981521606,-0.8662545084953308,-0.8814308047294617,-0.8816208243370056,-0.8816218972206116,-0.8822786808013916,-0.8825902342796326,-0.8829195499420166,-0.8832075595855713,-0.8833843469619751,-0.8835420608520508,-0.8833454847335815,-0.8837095499038696,-0.8943080902099609,-0.8938928842544556,-0.8938928842544556,-0.8938345313072205,-0.8936578631401062,-0.8939691781997681,-0.8940286040306091,-0.8939598202705383,-0.8941411375999451,-0.8941010236740112,-0.8943023085594177
2015-01-02 12:00:00,2015-01-03 00:00:00,-0.8474617600440979,-0.8489534258842468,-0.8510981202125549,-0.8524184823036194,-0.8531717658042908,-0.8539709448814392,-0.8540409207344055,-0.8528415560722351,-0.8516378998756409,-0.8519626259803772,-0.8530429005622864,-0.8601451516151428,-0.8606805205345154,-0.862167239189148,-0.8638753294944763,-0.8643941283226013,-0.8650414943695068,-0.8656138777732849,-0.865519106388092,-0.8645581007003784,-0.8643953204154968,-0.8651496171951294,-0.8786646127700806,-0.8789847493171692,-0.8791258931159973,-0.8799744248390198,-0.8804528117179871,-0.8809481263160706,-0.8814346194267273,-0.881751537322998,-0.8820487260818481,-0.8820115923881531,-0.8825873136520386,-0.8914530277252197,-0.8912280201911926,-0.8913622498512268,-0.8914316296577454,-0.8913776278495789,-0.8918474316596985,-0.8920535445213318,-0.8921170830726624,-0.8924327492713928,-0.892525851726532,-0.8929089903831482
2015-01-02 12:00:00,2015-01-03 03:00:00,-0.8391148447990417,-0.8411068916320801,-0.8439691662788391,-0.8457266092300415,-0.8468787670135498,-0.8481010794639587,-0.8483753204345703,-0.8474367260932922,-0.8464953899383545,-0.8471482396125793,-0.8489004969596863,-0.8520005941390991,-0.8530807495117188,-0.8551316857337952,-0.8574119210243225,-0.8583642840385437,-0.8593541979789734,-0.8602789044380188,-0.860509991645813,-0.8597601652145386,-0.8598984479904175,-0.8611271381378174,-0.8711749315261841,-0.8719709515571594,-0.8725490570068359,-0.8738791942596436,-0.8747757077217102,-0.875686764717102,-0.8765279054641724,-0.877206027507782,-0.8778588175773621,-0.8781167268753052,-0.8790529370307922,-0.8841668367385864,-0.8842793107032776,-0.8848297595977783,-0.8853089809417725,-0.8856415748596191,-0.8865106701850891,-0.8871071934700012,-0.8875366449356079,-0.8881972432136536,-0.8886306285858154,-0.889357328414917
2015-01-02 12:00:00,2015-01-03 06:00:00,-0.8207606673240662,-0.8233397603034973,-0.8270415663719177,-0.8293126821517944,-0.8314141035079956,-0.833637535572052,-0.8344086408615112,-0.834148108959198,-0.8338881731033325,-0.8350635170936584,-0.8378132581710815,-0.8347338438034058,-0.836533784866333,-0.8392735719680786,-0.8422298431396484,-0.8438982963562012,-0.8457006216049194,-0.8473926782608032,-0.8482445478439331,-0.8480414152145386,-0.848773181438446,-0.8507331609725952,-0.8557386994361877,-0.8572177290916443,-0.8584846258163452,-0.8604764938354492,-0.8620399236679077,-0.8636143803596497,-0.8651474714279175,-0.8664447665214539,-0.8677111268043518,-0.8685305118560791,-0.8700597286224365,-0.8693920969963074,-0.870140552520752,-0.8713495135307312,-0.8724607229232788,-0.8733566403388977,-0.8748635053634644,-0.8760617971420288,-0.8770658373832703,-0.8783194422721863,-0.8793625831604004,-0.8806749582290649
2015-01-02 12:00:00,2015-01-03 09:00:00,-0.796248197555542,-0.7994720339775085,-0.8040937781333923,-0.8069267868995667,-0.8094101548194885,-0.8120367527008057,-0.8129981756210327,-0.8129632472991943,-0.8129299283027649,-0.8145124912261963,-0.8181267976760864,-0.8111293911933899,-0.813475489616394,-0.8169378042221069,-0.820641279220581,-0.8229417204856873,-0.8250735998153687,-0.82716965675354,-0.8284868597984314,-0.828467607498169,-0.8296852111816406,-0.832377552986145,-0.8337199687957764,-0.8357192277908325,-0.8375025391578674,-0.8401133418083191,-0.8423103094100952,-0.8445137739181519,-0.846517026424408,-0.8483912348747253,-0.8502187132835388,-0.8515406847000122,-0.8538001775741577,-0.8485320806503296,-0.8495193719863892,-0.851226806640625,-0.8528472781181335,-0.8543156385421753,-0.8564324975013733,-0.8582353591918945,-0.8598222732543945,-0.861627995967865,-0.8632898926734924,-0.8652904033660889
2015-01-02 12:00:00,2015-01-03 12:00:00,-0.7746338248252869,-0.7779016494750977,-0.782590925693512,-0.7854687571525574,-0.7883452773094177,-0.7913857102394104,-0.7924252152442932,-0.7919921875,-0.7915599942207336,-0.7932832837104797,-0.7973272204399109,-0.7907156348228455,-0.7929772138595581,-0.7964763045310974,-0.8002470135688782,-0.8027631044387817,-0.8052361607551575,-0.8075605630874634,-0.8087213039398193,-0.8083804249763489,-0.8095627427101135,-0.8125587701797485,-0.815016508102417,-0.8169366717338562,-0.8186398148536682,-0.8212715983390808,-0.8236662745475769,-0.8260689377784729,-0.8282338976860046,-0.830041766166687,-0.8317996859550476,-0.8331336379051208,-0.8356268405914307,-0.8303174376487732,-0.8312966823577881,-0.8329334259033203,-0.8345731496810913,-0.8363856077194214,-0.8386985659599304,-0.8406364321708679,-0.8422208428382874,-0.8439701795578003,-0.8457551002502441,-0.8479825258255005
