emission_time,validate_time,"dwi_sin(-4.51,43.46)","dwi_sin(-4.385,43.46)","dwi_sin(-4.26,43.46)","dwi_sin(-4.135,43.46)","dwi_sin(-4.01,43.46)","dwi_sin(-3.885,43.46)","dwi_sin(-3.76,43.46)","dwi_sin(-3.635,43.46)","dwi_sin(-3.51,43.46)","dwi_sin(-3.385,43.46)","dwi_sin(-3.26,43.46)","dwi_sin(-4.51,43.585)","dwi_sin(-4.385,43.585)","dwi_sin(-4.26,43.585)","dwi_sin(-4.135,43.585)","dwi_sin(-4.01,43.585)","dwi_sin(-3.885,43.585)","dwi_sin(-3.76,43.585)","dwi_sin(-3.635,43.585)","dwi_sin(-3.51,43.585)","dwi_sin(-3.385,43.585)","dwi_sin(-3.26,43.585)","dwi_sin(-4.51,43.71)","dwi_sin(-4.385,43.71)","dwi_sin(-4.26,43.71)","dwi_sin(-4.135,43.71)","dwi_sin(-4.01,43.71)","dwi_sin(-3.885,43.71)","dwi_sin(-3.76,43.71)","dwi_sin(-3.635,43.71)","dwi_sin(-3.51,43.71)","dwi_sin(-3.385,43.71)","dwi_sin(-3.26,43.71)","dwi_sin(-4.51,43.835)","dwi_sin(-4.385,43.835)","dwi_sin(-4.26,43.835)","dwi_sin(-4.135,43.835)","dwi_sin(-4.01,43.835)","dwi_sin(-3.885,43.835)","dwi_sin(-3.76,43.835)","dwi_sin(-3.635,43.835)","dwi_sin(-3.51,43.835)","dwi_sin(-3.385,43.835)","dwi_sin(-3.26,43.835)"
2015-01-01 18:00:00,2015-01-01 21:00:00,0.8876475691795349,0.9974009394645691,0.017026228830218315,-0.3112371563911438,-0.4230663776397705,-0.5359335541725159,-0.5942336916923523,-0.6914762258529663,-0.777457058429718,-0.7141221165657043,-0.5038478374481201,0.9877229928970337,0.9921526908874512,-0.006221341900527477,-0.4326176941394806,-0.38729265332221985,-0.4842284023761749,-0.5176218152046204,-0.45679789781570435,-0.5506430864334106,-0.5268082618713379,-0.3174504041671753,-0.5865299105644226,-0.579939603805542,-0.5816601514816284,-0.5961511135101318,-0.5421352982521057,-0.48631471395492554,-0.46918582916259766,-0.3259713053703308,-0.18097862601280212,-0.09769505262374878,0.13057665526866913,-0.6808134317398071,-0.5489915609359741,-0.5501876473426819,-0.5293556451797485,-0.4223250150680542,-0.360610693693161,-0.29538586735725403,-0.18024112284183502,-0.022922741249203682,0.0772862508893013,0.24983513355255127
2015-01-01 18:00:00,2015-01-02 00:00:00,-0.9816590547561646,-0.9875434041023254,-0.9940633773803711,-0.996898353099823,-0.9936215281486511,-0.9888535737991333,-0.9868254661560059,-0.9871869683265686,-0.9875434041023254,-0.9496873617172241,-0.7404450178146362,-0.9931758046150208,-0.9998716115951538,-0.9993968605995178,-0.9971766471862793,-0.997663140296936,-0.999293327331543,-0.999977171421051,-0.9982169270515442,-0.9983310103416443,-0.9846171140670776,-0.8954644799232483,-0.9990379214286804,-0.9896420836448669,-0.9701313376426697,-0.9536768794059753,-0.9550511837005615,-0.9563356041908264,-0.9679432511329651,-0.9854003190994263,-0.9957614541053772,-0.9990994334220886,-0.9603250622749329,-0.9938621520996094,-0.986319899559021,-0.9651281237602234,-0.9378024935722351,-0.9242064952850342,-0.9258641004562378,-0.9440675377845764,-0.9722910523414612,-0.9880908131599426,-0.9983270764350891,-0.9476280808448792
2015-01-01 18:00:00,2015-01-02 03:00:00,-0.9999493360519409,-0.9770075082778931,-0.8634686470031738,-0.757757306098938,-0.7679833769798279,-0.7786486744880676,-0.7995811104774475,-0.8807802200317383,-0.9418497085571289,-0.9191158413887024,-0.8286683559417725,-0.9932726621627808,-0.9986988306045532,-0.9863594770431519,-0.9093260765075684,-0.8794206976890564,-0.8862090706825256,-0.8890741467475891,-0.9029245972633362,-0.9503551721572876,-0.9588937163352966,-0.9199131727218628,-0.9682400822639465,-0.9811483025550842,-0.9896457195281982,-0.9999526143074036,-0.9973033666610718,-0.9880595803260803,-0.9853134751319885,-0.9821288585662842,-0.979546844959259,-0.9819261431694031,-0.9678494334220886,-0.9564327001571655,-0.9618639945983887,-0.9743726849555969,-0.983377993106842,-0.9890854954719543,-0.997654378414154,-0.9999001026153564,-0.9999908804893494,-0.9997695088386536,-0.9930950999259949,-0.9794953465461731
2015-01-01 18:00:00,2015-01-02 06:00:00,-0.6353650689125061,-0.6173362135887146,-0.5906469225883484,-0.5738247632980347,-0.666565477848053,-0.7554559707641602,-0.8087244033813477,-0.9164049625396729,-0.980940580368042,-0.9834339618682861,-0.9780120253562927,-0.8314959406852722,-0.7855257391929626,-0.7667646408081055,-0.7482301592826843,-0.7420350909233093,-0.8103553056716919,-0.8587154150009155,-0.9002741575241089,-0.9644087553024292,-0.989932656288147,-0.992493748664856,-0.9718414545059204,-0.9562588334083557,-0.9440596699714661,-0.9336646795272827,-0.9254617691040039,-0.9169906377792358,-0.9370644092559814,-0.9508551359176636,-0.9641695618629456,-0.988582968711853,-0.9971633553504944,-0.9988547563552856,-0.998128354549408,-0.9950549006462097,-0.990817129611969,-0.987091600894928,-0.9834402203559875,-0.9784928560256958,-0.9792940020561218,-0.9868805408477783,-0.9908033013343811,-0.9970558881759644
2015-01-01 18:00:00,2015-01-02 09:00:00,-0.6777070760726929,-0.7043860554695129,-0.7413136959075928,-0.7630638480186462,-0.8220033049583435,-0.8764287829399109,-0.9091160297393799,-0.9715228080749512,-0.9987818002700806,-0.9979718327522278,-0.9889772534370422,-0.9025389552116394,-0.8869059085845947,-0.9056705832481384,-0.9240339398384094,-0.9169967174530029,-0.9493498802185059,-0.9659774303436279,-0.9751866459846497,-0.9980714917182922,-0.9995789527893066,-0.9999992251396179,-0.9966514706611633,-0.9971601963043213,-0.9961951375007629,-0.9947446584701538,-0.9975845813751221,-0.9993067979812622,-0.9985253214836121,-0.9995378851890564,-0.9999253749847412,-0.9957647323608398,-0.9926791191101074,-0.967324435710907,-0.964927613735199,-0.9619461297988892,-0.9589567184448242,-0.9592992067337036,-0.9676004648208618,-0.9720278978347778,-0.9746465682983398,-0.9795811772346497,-0.9826732873916626,-0.9793750047683716
2015-01-01 18:00:00,2015-01-02 12:00:00,-0.3550957143306732,-0.45566773414611816,-0.5930745005607605,-0.6692636013031006,-0.7470608949661255,-0.8201723694801331,-0.8570839166641235,-0.9177553057670593,-0.9622073173522949,-0.9685157537460327,-0.9730442762374878,-0.6431596875190735,-0.5606685280799866,-0.6543142795562744,-0.7485094666481018,-0.8025825023651123,-0.858468234539032,-0.9049379825592041,-0.9454547166824341,-0.9761130213737488,-0.9911679029464722,-0.9953643083572388,-0.8510375618934631,-0.8140015006065369,-0.8148523569107056,-0.8511629700660706,-0.8932895064353943,-0.9292414784431458,-0.9604043960571289,-0.984613299369812,-0.9977098107337952,-0.999912440776825,-0.9969460368156433,-0.9156714677810669,-0.9297695755958557,-0.9303082227706909,-0.9347148537635803,-0.9558275938034058,-0.9778507351875305,-0.9900594353675842,-0.9979389905929565,-0.9991136193275452,-0.9947327375411987,-0.9873380064964294
2015-01-01 18:00:00,2015-01-02 15:00:00,-0.69388347864151,-0.8565769195556641,-0.9923681020736694,-0.9941288232803345,-0.9900322556495667,-0.984495997428894,-0.9805691838264465,-0.9711114764213562,-0.9598166346549988,-0.9556002616882324,-0.9490845203399658,-0.8125173449516296,-0.854989767074585,-0.9704225659370422,-0.9974133968353271,-0.9965587258338928,-0.9936970472335815,-0.9893637895584106,-0.9822949171066284,-0.9748173952102661,-0.962108314037323,-0.9509363174438477,-0.9655667543411255,-0.9800495505332947,-0.9895307421684265,-0.9998233318328857,-0.999605119228363,-0.9993016123771667,-0.997675895690918,-0.9935432076454163,-0.9874289035797119,-0.9775883555412292,-0.9616889357566833,-0.9917771220207214,-0.9954431653022766,-0.9991160035133362,-0.9999632835388184,-0.9991822838783264,-0.9987661838531494,-0.9972819089889526,-0.9929582476615906,-0.9865632653236389,-0.9794846177101135,-0.9665021300315857
2015-01-01 18:00:00,2015-01-02 18:00:00,0.9957538843154907,0.9377385377883911,0.7144842147827148,0.5338361859321594,-0.09232690185308456,-0.8386390805244446,-0.9080620408058167,-0.7620928287506104,-0.5612348318099976,-0.5510359406471252,-0.586524486541748,0.8635896444320679,0.8565994501113892,0.4314858913421631,0.061378173530101776,-0.009077988564968109,-0.7276771068572998,-0.9265479445457458,-0.9021196365356445,-0.7809567451477051,-0.7254754304885864,-0.7577053308486938,-0.6773553490638733,-0.7335425615310669,-0.8226620554924011,-0.8148335814476013,-0.8212253451347351,-0.8279745578765869,-0.9238314628601074,-0.9295443892478943,-0.9326527118682861,-0.9131612181663513,-0.9382892847061157,-0.8106231689453125,-0.8386762738227844,-0.8902361989021301,-0.927544891834259,-0.9398593902587891,-0.943212628364563,-0.9520032405853271,-0.9619568586349487,-0.9660343527793884,-0.9698347449302673,-0.9809068441390991
2015-01-02 12:00:00,2015-01-02 12:00:00,-0.471409410238266,-0.5546181797981262,-0.6668327450752258,-0.7288478016853333,-0.788439154624939,-0.8447335362434387,-0.8767009377479553,-0.9372608661651611,-0.9778947234153748,-0.9838546514511108,-0.9888409376144409,-0.6329275965690613,-0.6192123293876648,-0.7022797465324402,-0.7807250022888184,-0.8383811116218567,-0.8807361721992493,-0.9167936444282532,-0.9519417881965637,-0.9823893904685974,-0.9951190948486328,-0.9982924461364746,-0.7643638253211975,-0.7677600383758545,-0.8028503656387329,-0.851487934589386,-0.9001707434654236,-0.9401165843009949,-0.9660177230834961,-0.9851340651512146,-0.9966313242912292,-0.9999993443489075,-0.9981193542480469,-0.8001800775527954,-0.8411757946014404,-0.8701781630516052,-0.8985611200332642,-0.9338296055793762,-0.9653892517089844,-0.9842246770858765,-0.9949699640274048,-0.9999273419380188,-0.9991276264190674,-0.9955278635025024
2015-01-02 12:00:00,2015-01-02 15:00:00,0.8897958993911743,0.7674881815910339,0.5064211487770081,0.3276938498020172,0.1700878143310547,-0.0044320123270154,-0.10771537572145462,-0.3239566385746002,-0.5236032009124756,-0.6178624033927917,-0.768711507320404,0.8327170014381409,0.7632759809494019,0.2155734896659851,-0.20584459602832794,-0.22448638081550598,-0.4236687421798706,-0.5297461748123169,-0.5816468000411987,-0.7399892210960388,-0.7857815027236938,-0.8390790820121765,-0.9325747489929199,-0.9576692581176758,-0.9806385636329651,-0.9993883967399597,-0.9998781085014343,-0.9999960660934448,-0.9994975328445435,-0.9971120953559875,-0.9934087991714478,-0.9942988157272339,-0.9885578155517578,-0.9433445334434509,-0.9466885328292847,-0.9655541181564331,-0.9787247776985168,-0.9828171133995056,-0.9854287505149841,-0.989106297492981,-0.9938088655471802,-0.9972753524780273,-0.9991773366928101,-0.9999980330467224
2015-01-02 12:00:00,2015-01-02 18:00:00,0.7038177847862244,0.7198337316513062,0.7423657178878784,0.7558684349060059,0.7542367577552795,0.7524882555007935,0.7293481230735779,0.5927345752716064,0.4367731213569641,0.37023666501045227,0.25809016823768616,0.5948192477226257,0.4590211510658264,0.45589888095855713,0.4799085259437561,0.4285983741283417,0.42628711462020874,0.4035225212574005,0.2774347960948944,0.09777507185935974,-0.011662544682621956,-0.10941357165575027,0.3540955185890198,0.1861511617898941,-0.006617585197091103,-0.09354256093502045,-0.17583422362804413,-0.25984397530555725,-0.3302741050720215,-0.48278483748435974,-0.6264850497245789,-0.6837199926376343,-0.7553383111953735,-0.08950313180685043,-0.16663192212581635,-0.3695164918899536,-0.5100952386856079,-0.5579808950424194,-0.6247565746307373,-0.6738827228546143,-0.7448561191558838,-0.8382084369659424,-0.8707939982414246,-0.9040639996528625
2015-01-02 12:00:00,2015-01-02 21:00:00,0.6493406891822815,0.6103115081787109,0.550966203212738,0.5129286646842957,0.45929351449012756,0.40024468302726746,0.37287893891334534,0.3454408347606659,0.3177204132080078,0.31302976608276367,0.3100496828556061,0.6555665135383606,0.5707768201828003,0.5204148888587952,0.4686545729637146,0.46126049757003784,0.41192638874053955,0.3716610074043274,0.3555455207824707,0.3324201703071594,0.2715834379196167,0.22733716666698456,0.5603330135345459,0.4933536648750305,0.44654443860054016,0.4010411500930786,0.39743131399154663,0.3937370479106903,0.366179496049881,0.3534097671508789,0.3402532935142517,0.27381372451782227,0.17371051013469696,0.28931763768196106,0.2767794132232666,0.22383356094360352,0.18060490489006042,0.17627809941768646,0.17218296229839325,0.154072567820549,0.12769892811775208,0.11353719979524612,0.0880168229341507,0.0028416200075298548
2015-01-02 12:00:00,2015-01-03 00:00:00,0.99983811378479,0.9962299466133118,0.9711748361587524,0.944625973701477,0.9269524216651917,0.9055556654930115,0.8988372087478638,0.908369779586792,0.9174455404281616,0.869891881942749,0.7110941410064697,0.9972907304763794,0.9986359477043152,0.9989135265350342,0.9845873117446899,0.9626390337944031,0.9495270252227783,0.935501754283905,0.9295327663421631,0.936276376247406,0.917330265045166,0.8357136249542236,0.9995419979095459,0.9989601969718933,0.9950217008590698,0.9984293580055237,0.9987488389015198,0.9880450963973999,0.9786050915718079,0.9710202813148499,0.9628004431724548,0.9444860816001892,0.8991134166717529,0.9742310047149658,0.9754279255867004,0.9860817193984985,0.9918575286865234,0.9840036034584045,0.9587702751159668,0.9329423904418945,0.9170653820037842,0.9025910496711731,0.8642969131469727,0.795917272567749
2015-01-02 12:00:00,2015-01-03 03:00:00,-0.8002773523330688,-0.743262767791748,-0.6493228673934937,-0.5862444639205933,-0.5812902450561523,-0.5760080814361572,-0.5159193277359009,-0.11317518353462219,0.3049561083316803,0.35138314962387085,0.36144742369651794,-0.4991486370563507,-0.39537546038627625,-0.2394130676984787,-0.09792117774486542,-0.1470734030008316,-0.14049537479877472,-0.12197665125131607,0.08698011189699173,0.4915876090526581,0.5789762735366821,0.5538919568061829,0.42304545640945435,0.604230523109436,0.8234465718269348,0.8787166476249695,0.8023300170898438,0.7154648900032043,0.7301397323608398,0.8176206350326538,0.8926693201065063,0.8891081213951111,0.8413676023483276,0.05910327285528183,0.718696117401123,0.8704031705856323,0.9524667263031006,0.9549676179885864,0.9144145250320435,0.879301905632019,0.8985822200775146,0.9443004727363586,0.9472674131393433,0.9189234375953674
2015-01-02 12:00:00,2015-01-03 06:00:00,-0.9998856782913208,-0.9925459027290344,-0.9612375497817993,-0.9305227994918823,-0.9183455109596252,-0.9043594598770142,-0.9117329716682434,-0.9665880799293518,-0.9954432249069214,-0.9866957068443298,-0.932315468788147,-0.9995632171630859,-0.998735249042511,-0.9873037934303284,-0.958021342754364,-0.9115438461303711,-0.8994494676589966,-0.8914845585823059,-0.9137385487556458,-0.9608228206634521,-0.9533207416534424,-0.8775441646575928,-0.995026171207428,-0.9941944479942322,-0.9947578310966492,-0.9848310351371765,-0.9499115943908691,-0.8956092000007629,-0.8784496188163757,-0.8837931752204895,-0.8906491994857788,-0.8609178066253662,-0.7334293127059937,-0.9844381809234619,-0.9835729598999023,-0.9845278859138489,-0.9817889928817749,-0.9543343186378479,-0.9015175700187683,-0.8276134133338928,-0.7802775502204895,-0.7872847318649292,-0.7240221500396729,-0.5660951733589172
2015-01-02 12:00:00,2015-01-03 09:00:00,-0.9446772933006287,-0.9132469296455383,-0.8554768562316895,-0.8134912848472595,-0.8267238140106201,-0.8403186202049255,-0.8569826483726501,-0.9126904606819153,-0.9551258087158203,-0.9493460059165955,-0.9223588109016418,-0.9798769950866699,-0.9674006700515747,-0.939692497253418,-0.8990775942802429,-0.8820655345916748,-0.891678512096405,-0.8987115621566772,-0.9133162498474121,-0.9497950077056885,-0.9655053615570068,-0.9567320942878723,-0.9984793066978455,-0.9948412775993347,-0.9904380440711975,-0.9793117642402649,-0.9693606495857239,-0.9576497673988342,-0.9578263163566589,-0.958353579044342,-0.959743857383728,-0.9719825387001038,-0.9745078086853027,-0.9999822974205017,-0.9992718696594238,-0.9972070455551147,-0.9938371777534485,-0.9889930486679077,-0.981617271900177,-0.9761221408843994,-0.9758474230766296,-0.9762663245201111,-0.97059166431427,-0.9696822762489319
2015-01-02 12:00:00,2015-01-03 12:00:00,-0.9958806037902832,-0.9932683110237122,-0.9883615374565125,-0.9846675992012024,-0.9839526414871216,-0.9831748008728027,-0.9854323863983154,-0.995582103729248,-0.9998514652252197,-0.9999608993530273,-0.998884916305542,-0.994615912437439,-0.9958698153495789,-0.9938278198242188,-0.9901890754699707,-0.9940628409385681,-0.9936636090278625,-0.9932278394699097,-0.9951663017272949,-0.9994255304336548,-0.9999967217445374,-0.9998798966407776,-0.9881446957588196,-0.99158775806427,-0.9956713318824768,-0.9962671399116516,-0.9986526370048523,-0.9998505711555481,-0.9999102354049683,-0.9998379349708557,-0.999790608882904,-0.999984085559845,-0.999987006187439,-0.9800248146057129,-0.9888210296630859,-0.993619978427887,-0.9971395134925842,-0.9993284940719604,-0.9999976754188538,-0.9997898936271667,-0.9997644424438477,-0.9998522996902466,-0.9999666810035706,-0.9999902248382568
