
Archivo: asturias_este.csv
Línea 13367: 2016-05-04 18:00:00,2016-05-04 18:00:00,67.5,0.9238795325112867,0.38268343236508984,10.7,7.9,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13368: 2016-05-04 18:00:00,2016-05-04 21:00:00,67.5,0.9238795325112867,0.38268343236508984,7.9,4.4,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13412: 2016-05-07 12:00:00,2016-05-07 12:00:00,90.0,1.0,6.123233995736766e-17,10.7,7.983333333333333,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13413: 2016-05-07 12:00:00,2016-05-07 15:00:00,90.0,1.0,6.123233995736766e-17,10.7,7.983333333333333,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13414: 2016-05-07 12:00:00,2016-05-07 18:00:00,90.0,1.0,6.123233995736766e-17,10.7,7.983333333333333,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13415: 2016-05-07 12:00:00,2016-05-07 21:00:00,90.0,1.0,6.123233995736766e-17,13.8,12.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13416: 2016-05-07 12:00:00,2016-05-08 00:00:00,90.0,1.0,6.123233995736766e-17,13.8,12.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13417: 2016-05-07 12:00:00,2016-05-08 03:00:00,90.0,1.0,6.123233995736766e-17,13.8,12.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13418: 2016-05-07 12:00:00,2016-05-08 06:00:00,90.0,1.0,6.123233995736766e-17,13.8,12.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13419: 2016-05-07 12:00:00,2016-05-08 09:00:00,90.0,1.0,6.123233995736766e-17,13.8,12.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13420: 2016-05-07 12:00:00,2016-05-08 12:00:00,90.0,1.0,6.123233995736766e-17,13.8,12.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13421: 2016-05-07 18:00:00,2016-05-07 18:00:00,90.0,1.0,6.123233995736766e-17,10.7,7.300000000000001,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13422: 2016-05-07 18:00:00,2016-05-07 21:00:00,90.0,1.0,6.123233995736766e-17,13.8,12.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13423: 2016-05-07 18:00:00,2016-05-08 00:00:00,90.0,1.0,6.123233995736766e-17,13.8,12.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13424: 2016-05-07 18:00:00,2016-05-08 03:00:00,90.0,1.0,6.123233995736766e-17,13.8,12.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13425: 2016-05-07 18:00:00,2016-05-08 06:00:00,90.0,1.0,6.123233995736766e-17,13.8,12.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13426: 2016-05-07 18:00:00,2016-05-08 09:00:00,90.0,1.0,6.123233995736766e-17,13.8,12.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13427: 2016-05-07 18:00:00,2016-05-08 12:00:00,90.0,1.0,6.123233995736766e-17,13.8,12.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13428: 2016-05-07 18:00:00,2016-05-08 15:00:00,90.0,1.0,6.123233995736766e-17,13.8,12.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13429: 2016-05-07 18:00:00,2016-05-08 18:00:00,90.0,1.0,6.123233995736766e-17,13.8,12.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 13718: 2016-05-24 12:00:00,2016-05-24 12:00:00,90.0,1.0,6.123233995736766e-17,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 13736: 2016-05-25 12:00:00,2016-05-25 12:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 14618: 2016-07-13 12:00:00,2016-07-13 12:00:00,0.0,0.0,1.0,None,None,1.25,0.5,315.0,-0.7071067811865477,0.7071067811865474,1.25,1.0
Línea 18164: 2017-01-26 12:00:00,2017-01-26 12:00:00,112.5,0.9238795325112867,-0.3826834323650897,None,None,1.25,0.75,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 19046: 2017-03-16 12:00:00,2017-03-16 12:00:00,90.0,1.0,6.123233995736766e-17,5.4,3.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 19047: 2017-03-16 12:00:00,2017-03-16 15:00:00,90.0,1.0,6.123233995736766e-17,5.4,3.3,None,None,315.0,-0.7071067811865477,0.7071067811865474,2.25,2.0
Línea 19048: 2017-03-16 12:00:00,2017-03-16 18:00:00,90.0,1.0,6.123233995736766e-17,7.9,5.4,None,None,315.0,-0.7071067811865477,0.7071067811865474,3.0,2.5
Línea 19055: 2017-03-16 18:00:00,2017-03-16 18:00:00,None,None,None,7.9,5.4,None,None,None,None,None,3.0,2.5
Línea 19217: 2017-03-25 18:00:00,2017-03-25 18:00:00,135.0,0.7071067811865476,-0.7071067811865475,None,None,1.25,0.75,337.5,-0.38268343236508956,0.9238795325112868,2.0,1.5
Línea 19218: 2017-03-25 18:00:00,2017-03-25 21:00:00,135.0,0.7071067811865476,-0.7071067811865475,None,None,1.25,0.75,337.5,-0.38268343236508956,0.9238795325112868,2.0,1.5
Línea 20810: 2017-06-22 12:00:00,2017-06-22 12:00:00,315.0,-0.7071067811865477,0.7071067811865474,None,None,1.25,0.75,None,None,None,1.0,0.5
Línea 20811: 2017-06-22 12:00:00,2017-06-22 15:00:00,315.0,-0.7071067811865477,0.7071067811865474,None,None,1.25,0.75,None,None,None,1.0,0.5
Línea 20812: 2017-06-22 12:00:00,2017-06-22 18:00:00,315.0,-0.7071067811865477,0.7071067811865474,None,None,1.25,0.75,None,None,None,1.0,0.5
Línea 20813: 2017-06-22 12:00:00,2017-06-22 21:00:00,315.0,-0.7071067811865477,0.7071067811865474,None,None,1.25,0.75,None,None,None,1.0,0.5
Línea 20814: 2017-06-22 12:00:00,2017-06-23 00:00:00,315.0,-0.7071067811865477,0.7071067811865474,None,None,1.25,0.75,None,None,None,1.0,0.5
Línea 20815: 2017-06-22 12:00:00,2017-06-23 03:00:00,315.0,-0.7071067811865477,0.7071067811865474,None,None,1.25,0.75,None,None,None,1.0,0.5
Línea 20816: 2017-06-22 12:00:00,2017-06-23 06:00:00,315.0,-0.7071067811865477,0.7071067811865474,None,None,1.25,0.75,None,None,None,1.0,0.5
Línea 20817: 2017-06-22 12:00:00,2017-06-23 09:00:00,315.0,-0.7071067811865477,0.7071067811865474,None,None,1.25,0.75,None,None,None,1.0,0.5
Línea 20819: 2017-06-22 18:00:00,2017-06-22 18:00:00,315.0,-0.7071067811865477,0.7071067811865474,None,None,1.25,0.75,None,None,None,1.0,0.5
Línea 20820: 2017-06-22 18:00:00,2017-06-22 21:00:00,315.0,-0.7071067811865477,0.7071067811865474,None,None,1.25,0.75,None,None,None,1.0,0.5
Línea 20821: 2017-06-22 18:00:00,2017-06-23 00:00:00,315.0,-0.7071067811865477,0.7071067811865474,None,None,1.25,0.75,None,None,None,1.0,0.5
Línea 20822: 2017-06-22 18:00:00,2017-06-23 03:00:00,315.0,-0.7071067811865477,0.7071067811865474,None,None,1.25,0.75,None,None,None,1.0,0.5
Línea 20823: 2017-06-22 18:00:00,2017-06-23 06:00:00,315.0,-0.7071067811865477,0.7071067811865474,None,None,1.25,0.75,None,None,None,1.0,0.5
Línea 21359: 2017-07-22 18:00:00,2017-07-22 18:00:00,224.99999999999997,-0.7071067811865475,-0.7071067811865477,None,None,1.25,0.5,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 21360: 2017-07-22 18:00:00,2017-07-22 21:00:00,224.99999999999997,-0.7071067811865475,-0.7071067811865477,None,None,1.25,0.5,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 21782: 2017-08-15 12:00:00,2017-08-15 12:00:00,0.0,0.0,1.0,None,None,0.5,0.25,None,None,None,1.0,0.5
Línea 22943: 2017-10-18 18:00:00,2017-10-18 18:00:00,90.0,1.0,6.123233995736766e-17,7.9,5.4,None,None,None,None,None,2.0,1.5
Línea 27029: 2018-06-02 18:00:00,2018-06-02 18:00:00,67.5,0.9238795325112867,0.38268343236508984,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 27290: 2018-06-17 12:00:00,2018-06-17 12:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 27291: 2018-06-17 12:00:00,2018-06-17 15:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 27292: 2018-06-17 12:00:00,2018-06-17 18:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 27293: 2018-06-17 12:00:00,2018-06-17 21:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 27294: 2018-06-17 12:00:00,2018-06-18 00:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 27295: 2018-06-17 12:00:00,2018-06-18 03:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 27296: 2018-06-17 12:00:00,2018-06-18 06:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 27297: 2018-06-17 12:00:00,2018-06-18 09:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 27298: 2018-06-17 12:00:00,2018-06-18 12:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 27785: 2018-07-14 18:00:00,2018-07-14 18:00:00,270.0,-1.0,-1.8369701987210297e-16,None,None,0.5,0.25,None,None,None,1.0,0.5
Línea 27786: 2018-07-14 18:00:00,2018-07-14 21:00:00,270.0,-1.0,-1.8369701987210297e-16,None,None,0.5,0.25,None,None,None,1.0,0.5
Línea 29873: 2018-11-07 18:00:00,2018-11-07 18:00:00,213.75,-0.5555702330196021,-0.8314696123025453,10.7,7.55,None,None,315.0,-0.7071067811865477,0.7071067811865474,4.0,3.5
Línea 29990: 2018-11-14 12:00:00,2018-11-14 12:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,1.25,1.0
Línea 29991: 2018-11-14 12:00:00,2018-11-14 15:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,1.25,1.0
Línea 29992: 2018-11-14 12:00:00,2018-11-14 18:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,1.25,1.0
Línea 29993: 2018-11-14 12:00:00,2018-11-14 21:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,1.25,1.0
Línea 29994: 2018-11-14 12:00:00,2018-11-15 00:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,1.25,1.0
Línea 29995: 2018-11-14 12:00:00,2018-11-15 03:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,1.25,1.0
Línea 29996: 2018-11-14 12:00:00,2018-11-15 06:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,1.25,1.0
Línea 29997: 2018-11-14 12:00:00,2018-11-15 09:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,1.25,1.0
Línea 29998: 2018-11-14 12:00:00,2018-11-15 12:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,1.25,1.0
Línea 31133: 2019-01-16 18:00:00,2019-01-16 18:00:00,315.0,-0.7071067811865477,0.7071067811865474,None,None,2.5,1.0,315.0,-0.7071067811865477,0.7071067811865474,3.25,2.25
Línea 31790: 2019-02-22 12:00:00,2019-02-22 12:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 31791: 2019-02-22 12:00:00,2019-02-22 15:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,3.0,2.5
Línea 31792: 2019-02-22 12:00:00,2019-02-22 18:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,3.0,2.5
Línea 31793: 2019-02-22 12:00:00,2019-02-22 21:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 31794: 2019-02-22 12:00:00,2019-02-23 00:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 31795: 2019-02-22 12:00:00,2019-02-23 03:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 31796: 2019-02-22 12:00:00,2019-02-23 06:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 31797: 2019-02-22 12:00:00,2019-02-23 09:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 31798: 2019-02-22 12:00:00,2019-02-23 12:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 31799: 2019-02-22 18:00:00,2019-02-22 18:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 31800: 2019-02-22 18:00:00,2019-02-22 21:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 31801: 2019-02-22 18:00:00,2019-02-23 00:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 31802: 2019-02-22 18:00:00,2019-02-23 03:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 31803: 2019-02-22 18:00:00,2019-02-23 06:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 31804: 2019-02-22 18:00:00,2019-02-23 09:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 31805: 2019-02-22 18:00:00,2019-02-23 12:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 31806: 2019-02-22 18:00:00,2019-02-23 15:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 31807: 2019-02-22 18:00:00,2019-02-23 18:00:00,None,None,None,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 33500: 2019-05-28 12:00:00,2019-05-28 12:00:00,292.5,-0.9238795325112867,0.3826834323650895,10.7,9.35,None,None,None,None,None,1.0,0.5
Línea 33501: 2019-05-28 12:00:00,2019-05-28 15:00:00,22.499999999999993,0.3826834323650896,0.9238795325112867,7.9,5.550000000000001,None,None,None,None,None,1.0,0.5
Línea 33502: 2019-05-28 12:00:00,2019-05-28 18:00:00,22.499999999999993,0.3826834323650896,0.9238795325112867,7.9,5.550000000000001,None,None,None,None,None,1.0,0.5
Línea 33503: 2019-05-28 12:00:00,2019-05-28 21:00:00,22.499999999999993,0.3826834323650896,0.9238795325112867,7.9,5.550000000000001,None,None,None,None,None,1.0,0.5
Línea 33504: 2019-05-28 12:00:00,2019-05-29 00:00:00,22.499999999999993,0.3826834323650896,0.9238795325112867,7.9,5.550000000000001,None,None,None,None,None,1.0,0.5
Línea 33505: 2019-05-28 12:00:00,2019-05-29 03:00:00,22.499999999999993,0.3826834323650896,0.9238795325112867,7.9,5.550000000000001,None,None,None,None,None,1.0,0.5
Línea 33506: 2019-05-28 12:00:00,2019-05-29 06:00:00,22.499999999999993,0.3826834323650896,0.9238795325112867,7.9,5.550000000000001,None,None,None,None,None,1.0,0.5
Línea 33507: 2019-05-28 12:00:00,2019-05-29 09:00:00,315.0,-0.7071067811865477,0.7071067811865474,7.9,5.4,None,None,None,None,None,1.0,0.5
Línea 33508: 2019-05-28 12:00:00,2019-05-29 12:00:00,45.0,0.7071067811865475,0.7071067811865476,5.4,4.4,None,None,None,None,None,1.0,0.5
Línea 33509: 2019-05-28 18:00:00,2019-05-28 18:00:00,22.499999999999993,0.3826834323650896,0.9238795325112867,7.9,5.550000000000001,None,None,None,None,None,1.0,0.5
Línea 33510: 2019-05-28 18:00:00,2019-05-28 21:00:00,22.499999999999993,0.3826834323650896,0.9238795325112867,7.9,5.550000000000001,None,None,None,None,None,1.0,0.5
Línea 33511: 2019-05-28 18:00:00,2019-05-29 00:00:00,22.499999999999993,0.3826834323650896,0.9238795325112867,7.9,5.550000000000001,None,None,None,None,None,1.0,0.5
Línea 33512: 2019-05-28 18:00:00,2019-05-29 03:00:00,22.499999999999993,0.3826834323650896,0.9238795325112867,7.9,5.550000000000001,None,None,None,None,None,1.0,0.5
Línea 33513: 2019-05-28 18:00:00,2019-05-29 06:00:00,22.499999999999993,0.3826834323650896,0.9238795325112867,7.9,5.550000000000001,None,None,None,None,None,1.0,0.5
Línea 33514: 2019-05-28 18:00:00,2019-05-29 09:00:00,45.0,0.7071067811865475,0.7071067811865476,7.9,5.4,None,None,None,None,None,1.0,0.5
Línea 33515: 2019-05-28 18:00:00,2019-05-29 12:00:00,45.0,0.7071067811865475,0.7071067811865476,7.9,5.4,None,None,None,None,None,1.0,0.5
Línea 33516: 2019-05-28 18:00:00,2019-05-29 15:00:00,45.0,0.7071067811865475,0.7071067811865476,7.9,5.4,None,None,None,None,None,1.0,0.5
Línea 33517: 2019-05-28 18:00:00,2019-05-29 18:00:00,45.0,0.7071067811865475,0.7071067811865476,7.9,5.4,None,None,None,None,None,1.0,0.5
Línea 34040: 2019-06-27 12:00:00,2019-06-27 12:00:00,45.0,0.7071067811865475,0.7071067811865476,None,None,0.5,0.25,None,None,None,1.0,0.5
Línea 34751: 2019-08-05 18:00:00,2019-08-05 18:00:00,45.0,0.7071067811865475,0.7071067811865476,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,1.25,1.0
Línea 35147: 2019-08-27 18:00:00,2019-08-27 18:00:00,67.5,0.9238795325112867,0.38268343236508984,None,None,0.5,0.25,315.0,-0.7071067811865477,0.7071067811865474,1.25,1.0
Línea 35381: 2019-09-09 18:00:00,2019-09-09 18:00:00,270.0,-1.0,-1.8369701987210297e-16,None,None,1.25,1.75,315.0,-0.7071067811865477,0.7071067811865474,1.0,0.5
Línea 35489: 2019-09-15 18:00:00,2019-09-15 18:00:00,None,None,None,None,None,0.5,0.25,None,None,None,1.25,1.0
Línea 35490: 2019-09-15 18:00:00,2019-09-15 21:00:00,None,None,None,None,None,0.5,0.25,None,None,None,1.25,1.0
Línea 37820: 2020-01-23 12:00:00,2020-01-23 12:00:00,None,None,None,None,None,0.5,0.25,337.5,-0.38268343236508956,0.9238795325112868,2.0,1.5
Línea 37821: 2020-01-23 12:00:00,2020-01-23 15:00:00,None,None,None,None,None,0.5,0.25,337.5,-0.38268343236508956,0.9238795325112868,2.0,1.5
Línea 37822: 2020-01-23 12:00:00,2020-01-23 18:00:00,None,None,None,None,None,0.5,0.25,337.5,-0.38268343236508956,0.9238795325112868,2.0,1.5
Línea 37823: 2020-01-23 12:00:00,2020-01-23 21:00:00,None,None,None,None,None,0.5,0.25,337.5,-0.38268343236508956,0.9238795325112868,2.0,1.5
Línea 37824: 2020-01-23 12:00:00,2020-01-24 00:00:00,None,None,None,None,None,0.5,0.25,337.5,-0.38268343236508956,0.9238795325112868,2.0,1.5
Línea 37825: 2020-01-23 12:00:00,2020-01-24 03:00:00,None,None,None,None,None,0.5,0.25,337.5,-0.38268343236508956,0.9238795325112868,2.0,1.5
Línea 37826: 2020-01-23 12:00:00,2020-01-24 06:00:00,None,None,None,None,None,0.5,0.25,337.5,-0.38268343236508956,0.9238795325112868,2.0,1.5
Línea 37827: 2020-01-23 12:00:00,2020-01-24 09:00:00,None,None,None,None,None,0.5,0.25,337.5,-0.38268343236508956,0.9238795325112868,2.0,1.5
Línea 37828: 2020-01-23 12:00:00,2020-01-24 12:00:00,None,None,None,None,None,0.5,0.25,337.5,-0.38268343236508956,0.9238795325112868,2.0,1.5
Línea 38909: 2020-03-23 18:00:00,2020-03-23 18:00:00,45.0,0.7071067811865475,0.7071067811865476,None,None,1.25,0.75,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 38910: 2020-03-23 18:00:00,2020-03-23 21:00:00,90.0,1.0,6.123233995736766e-17,None,None,1.25,0.75,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 38911: 2020-03-23 18:00:00,2020-03-24 00:00:00,90.0,1.0,6.123233995736766e-17,None,None,1.25,0.75,315.0,-0.7071067811865477,0.7071067811865474,2.0,1.5
Línea 39314: 2020-04-15 12:00:00,2020-04-15 12:00:00,180.0,1.2246467991473532e-16,-1.0,None,None,0.5,0.25,315.0,-0.7071067811865476,0.7071067811865475,2.0,1.5
Línea 41474: 2020-08-13 12:00:00,2020-08-13 12:00:00,292.5,-0.9238795325112867,0.38268343236509006,10.7,7.9,None,None,315.0,-0.7071067811865477,0.7071067811865474,1.25,1.0
Línea 41475: 2020-08-13 12:00:00,2020-08-13 15:00:00,292.5,-0.9238795325112867,0.38268343236509006,10.7,7.9,None,None,315.0,-0.7071067811865477,0.7071067811865474,1.25,1.0
Línea 41476: 2020-08-13 12:00:00,2020-08-13 18:00:00,292.5,-0.9238795325112867,0.38268343236509006,7.9,5.4,None,None,315.0,-0.7071067811865477,0.7071067811865474,1.25,1.0
